account_id,account_number_masked,bank_name,branch_id,account_type,holder_person_id,opening_date,closing_date,account_status,kyc_status,city,risk_flag,source
ACC004825,XXXX26804825,SYNTH_COMMERCIAL_BANK,BR008,Business,P002117,2012-07-30,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004826,XXXX51874826,SYNTH_NATIONAL_BANK,BR002,Business,P002020,2022-10-11,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC004827,XXXX67754827,SYNTH_COOPERATIVE_BANK,BR005,Salary,P002932,2022-04-27,,Frozen,Verified,Pune,true,SYNTH_KYC_DB
ACC004828,XXXX72944828,SYNTH_CITY_BANK,BR004,Savings,P002728,2025-03-11,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004829,XXXX48024829,SYNTH_REGIONAL_BANK,BR007,Salary,P003896,2023-03-17,,Dormant,Pending,Pune,true,SYNTH_BANK_CORE
ACC004830,XXXX82384830,SYNTH_METRO_BANK,BR006,Savings,P004687,2013-08-04,,Dormant,Verified,Pune,false,SYNTH_KYC_DB
ACC004831,XXXX30164831,SYNTH_METRO_BANK,BR006,Current,P003727,2025-12-16,,Active,Restricted,Pune,true,SYNTH_KYC_DB
ACC004832,XXXX28754832,SYNTH_CITY_BANK,BR004,Salary,P002573,2017-05-02,,Dormant,Verified,Pune,false,SYNTH_KYC_DB
ACC004833,XXXX10794833,SYNTH_REGIONAL_BANK,BR007,Savings,P000573,2023-02-03,2023-07-17,Closed,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004834,XXXX18494834,SYNTH_CITY_BANK,BR004,Savings,P005676,2020-08-14,,Dormant,Pending,Pune,false,SYNTH_FINANCE_DB
ACC004835,XXXX79194835,SYNTH_STATE_BANK,BR001,Savings,P005461,2015-09-25,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004836,XXXX17204836,SYNTH_COOPERATIVE_BANK,BR005,Savings,P000383,2019-07-02,,Active,Pending,Pune,false,SYNTH_BANK_CORE
ACC004837,XXXX86114837,SYNTH_STATE_BANK,BR001,Savings,P002267,2025-07-10,,Dormant,Verified,Pune,false,SYNTH_BANK_CORE
ACC004838,XXXX54094838,SYNTH_COOPERATIVE_BANK,BR005,Savings,P005339,2014-01-19,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004839,XXXX10554839,SYNTH_NATIONAL_BANK,BR002,Joint,P004517,2023-08-03,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC004840,XXXX42604840,SYNTH_CITY_BANK,BR004,Savings,P006055,2022-04-25,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004841,XXXX81034841,SYNTH_STATE_BANK,BR001,Savings,P006879,2022-01-14,2026-01-10,Closed,Verified,Pune,false,SYNTH_KYC_DB
ACC004842,XXXX90384842,SYNTH_STATE_BANK,BR001,Savings,P000729,2017-09-18,,Frozen,Pending,Pune,true,SYNTH_FINANCE_DB
ACC004843,XXXX86744843,SYNTH_NATIONAL_BANK,BR002,Current,P001503,2017-06-05,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004844,XXXX11954844,SYNTH_NATIONAL_BANK,BR002,Savings,P001907,2020-04-24,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC004845,XXXX90684845,SYNTH_COOPERATIVE_BANK,BR005,Current,P002780,2018-07-20,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004846,XXXX30854846,SYNTH_COMMERCIAL_BANK,BR008,Savings,P005384,2014-12-10,,Dormant,Verified,Pune,false,SYNTH_KYC_DB
ACC004847,XXXX93384847,SYNTH_METRO_BANK,BR006,Current,P000837,2012-01-16,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004848,XXXX83244848,SYNTH_UNION_BANK,BR003,Current,P000579,2021-02-24,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004849,XXXX92554849,SYNTH_UNION_BANK,BR003,Savings,P003122,2013-12-19,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004850,XXXX87544850,SYNTH_COOPERATIVE_BANK,BR005,Business,P003942,2024-09-12,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004851,XXXX10144851,SYNTH_METRO_BANK,BR006,Savings,P005161,2016-10-16,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004852,XXXX81784852,SYNTH_COMMERCIAL_BANK,BR008,Savings,P003431,2014-01-18,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004853,XXXX93794853,SYNTH_UNION_BANK,BR003,Business,P005012,2023-07-10,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004854,XXXX13054854,SYNTH_UNION_BANK,BR003,Business,P006895,2012-03-16,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC004855,XXXX80654855,SYNTH_NATIONAL_BANK,BR002,Savings,P006383,2022-09-10,,Active,Expired,Pune,true,SYNTH_LEGACY_BANK
ACC004856,XXXX15004856,SYNTH_NATIONAL_BANK,BR002,Savings,P003126,2012-08-27,,Active,Expired,Pune,true,SYNTH_KYC_DB
ACC004857,XXXX35024857,SYNTH_UNION_BANK,BR003,Current,P000860,2021-05-16,2023-01-15,Closed,Verified,Pune,false,SYNTH_KYC_DB
ACC004858,XXXX49084858,SYNTH_COOPERATIVE_BANK,BR005,Savings,P002786,2025-03-01,2026-08-22,Closed,Verified,Pune,false,SYNTH_BANK_CORE
ACC004859,XXXX84984859,SYNTH_REGIONAL_BANK,BR007,Savings,P002584,2022-10-03,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004860,XXXX10294860,SYNTH_STATE_BANK,BR001,Savings,P002972,2023-04-29,,Dormant,Expired,Pune,true,SYNTH_LEGACY_BANK
ACC004861,XXXX91954861,SYNTH_CITY_BANK,BR004,Savings,P005946,2013-12-31,,Active,Pending,Pune,false,SYNTH_FINANCE_DB
ACC004862,XXXX74634862,SYNTH_CITY_BANK,BR004,Savings,P001930,2025-12-10,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004863,XXXX74594863,SYNTH_UNION_BANK,BR003,Savings,P000191,2016-12-11,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004864,XXXX99204864,SYNTH_UNION_BANK,BR003,Joint,P005664,2013-10-07,,Dormant,Verified,Pune,true,SYNTH_LEGACY_BANK
ACC004865,XXXX71904865,SYNTH_UNION_BANK,BR003,Savings,P001471,2020-04-18,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004866,XXXX41494866,SYNTH_CITY_BANK,BR004,Savings,P000345,2015-09-09,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004867,XXXX76354867,SYNTH_REGIONAL_BANK,BR007,Current,P006932,2022-02-04,2022-06-23,Closed,Verified,Pune,false,SYNTH_BANK_CORE
ACC004868,XXXX82424868,SYNTH_METRO_BANK,BR006,Savings,P000568,2013-07-26,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC004869,XXXX36634869,SYNTH_UNION_BANK,BR003,Business,P002930,2024-08-04,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC004870,XXXX69644870,SYNTH_STATE_BANK,BR001,Savings,P004928,2015-06-07,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC004871,XXXX96804871,SYNTH_COOPERATIVE_BANK,BR005,Savings,P000227,2014-11-14,,Active,Expired,Pune,true,SYNTH_LEGACY_BANK
ACC004872,XXXX81624872,SYNTH_UNION_BANK,BR003,Business,P004754,2024-10-28,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004873,XXXX73944873,SYNTH_STATE_BANK,BR001,Savings,P001538,2025-01-09,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004874,XXXX50494874,SYNTH_COMMERCIAL_BANK,BR008,Savings,P003038,2015-08-27,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004875,XXXX65234875,SYNTH_STATE_BANK,BR001,Savings,P001132,2024-10-17,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC004876,XXXX69604876,SYNTH_NATIONAL_BANK,BR002,Salary,P006688,2024-09-29,,Active,Pending,Pune,false,SYNTH_FINANCE_DB
ACC004877,XXXX19044877,SYNTH_STATE_BANK,BR001,Savings,P004172,2026-02-11,2026-05-25,Closed,Verified,Pune,false,SYNTH_BANK_CORE
ACC004878,XXXX18654878,SYNTH_NATIONAL_BANK,BR002,Savings,P003196,2022-10-14,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004879,XXXX62134879,SYNTH_STATE_BANK,BR001,Savings,P004756,2014-07-26,2021-03-28,Closed,Expired,Pune,true,SYNTH_LEGACY_BANK
ACC004880,XXXX83054880,SYNTH_REGIONAL_BANK,BR007,Savings,P000393,2014-10-19,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC004881,XXXX65884881,SYNTH_UNION_BANK,BR003,Current,P001595,2022-06-20,2022-10-02,Closed,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004882,XXXX27674882,SYNTH_CITY_BANK,BR004,Savings,P001716,2018-07-08,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004883,XXXX54664883,SYNTH_CITY_BANK,BR004,Current,P005299,2018-01-05,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004884,XXXX42314884,SYNTH_REGIONAL_BANK,BR007,Savings,P002166,2024-07-17,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004885,XXXX88794885,SYNTH_COMMERCIAL_BANK,BR008,Savings,P005075,2014-12-27,,Active,Expired,Pune,true,SYNTH_FINANCE_DB
ACC004886,XXXX79864886,SYNTH_CITY_BANK,BR004,Savings,P006191,2024-10-23,,Active,Restricted,Pune,true,SYNTH_KYC_DB
ACC004887,XXXX88334887,SYNTH_NATIONAL_BANK,BR002,Current,P004363,2025-11-17,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004888,XXXX55064888,SYNTH_UNION_BANK,BR003,Savings,P006436,2018-11-14,,Dormant,Pending,Pune,false,SYNTH_KYC_DB
ACC004889,XXXX93524889,SYNTH_REGIONAL_BANK,BR007,Joint,P002077,2019-03-25,,Active,Expired,Pune,true,SYNTH_FINANCE_DB
ACC004890,XXXX24484890,SYNTH_COMMERCIAL_BANK,BR008,Salary,P001068,2018-07-29,,Dormant,Verified,Pune,false,SYNTH_BANK_CORE
ACC004891,XXXX86424891,SYNTH_METRO_BANK,BR006,Current,P005765,2012-07-21,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004892,XXXX37854892,SYNTH_COOPERATIVE_BANK,BR005,Business,P003968,2016-11-23,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004893,XXXX78574893,SYNTH_CITY_BANK,BR004,Savings,P002421,2017-10-25,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004894,XXXX46554894,SYNTH_STATE_BANK,BR001,Savings,P001234,2026-07-12,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004895,XXXX70024895,SYNTH_STATE_BANK,BR001,Savings,P004195,2014-11-02,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC004896,XXXX36154896,SYNTH_STATE_BANK,BR001,Salary,P005783,2019-11-25,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004897,XXXX23754897,SYNTH_COOPERATIVE_BANK,BR005,Savings,P006472,2018-07-09,,Active,Restricted,Pune,true,SYNTH_KYC_DB
ACC004898,XXXX10404898,SYNTH_CITY_BANK,BR004,Savings,P006800,2022-02-15,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC004899,XXXX84164899,SYNTH_UNION_BANK,BR003,Savings,P002324,2024-05-22,,Frozen,Pending,Pune,true,SYNTH_BANK_CORE
ACC004900,XXXX69524900,SYNTH_STATE_BANK,BR001,Current,P006260,2022-11-05,2023-02-01,Closed,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004901,XXXX18774901,SYNTH_UNION_BANK,BR003,Current,P001121,2019-10-29,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004902,XXXX28984902,SYNTH_NATIONAL_BANK,BR002,Savings,P006363,2018-06-28,,Dormant,Verified,Pune,true,SYNTH_FINANCE_DB
ACC004903,XXXX94884903,SYNTH_UNION_BANK,BR003,Savings,P003226,2016-09-23,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004904,XXXX37404904,SYNTH_REGIONAL_BANK,BR007,Current,P001407,2015-07-21,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004905,XXXX53394905,SYNTH_REGIONAL_BANK,BR007,Savings,P006939,2012-09-17,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004906,XXXX57534906,SYNTH_CITY_BANK,BR004,Salary,P000054,2016-11-30,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004907,XXXX42734907,SYNTH_COMMERCIAL_BANK,BR008,Savings,P002569,2016-02-29,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004908,XXXX53674908,SYNTH_METRO_BANK,BR006,Current,P001182,2012-09-06,2020-06-06,Closed,Pending,Pune,false,SYNTH_FINANCE_DB
ACC004909,XXXX18294909,SYNTH_CITY_BANK,BR004,Savings,P005347,2019-02-08,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC004910,XXXX76844910,SYNTH_METRO_BANK,BR006,Joint,P004583,2020-09-01,2024-10-22,Closed,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004911,XXXX83794911,SYNTH_COMMERCIAL_BANK,BR008,Savings,P001414,2019-09-13,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004912,XXXX18774912,SYNTH_CITY_BANK,BR004,Savings,P005944,2018-08-09,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004913,XXXX78754913,SYNTH_CITY_BANK,BR004,Savings,P005180,2019-04-18,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004914,XXXX98684914,SYNTH_COOPERATIVE_BANK,BR005,Current,P005416,2025-06-23,,Dormant,Pending,Pune,false,SYNTH_BANK_CORE
ACC004915,XXXX92554915,SYNTH_STATE_BANK,BR001,Savings,P006860,2018-08-12,,Active,Expired,Pune,true,SYNTH_FINANCE_DB
ACC004916,XXXX17764916,SYNTH_COMMERCIAL_BANK,BR008,Salary,P002030,2018-03-26,,Active,Expired,Pune,true,SYNTH_FINANCE_DB
ACC004917,XXXX45344917,SYNTH_COMMERCIAL_BANK,BR008,Savings,P004275,2021-11-21,,Frozen,Verified,Pune,true,SYNTH_BANK_CORE
ACC004918,XXXX46484918,SYNTH_NATIONAL_BANK,BR002,Current,P002383,2022-09-09,,Active,Restricted,Pune,true,SYNTH_BANK_CORE
ACC004919,XXXX98804919,SYNTH_STATE_BANK,BR001,Savings,P001455,2014-09-30,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC004920,XXXX93684920,SYNTH_COOPERATIVE_BANK,BR005,Business,P005062,2022-03-13,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004921,XXXX68444921,SYNTH_METRO_BANK,BR006,Salary,P006110,2012-11-24,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC004922,XXXX22064922,SYNTH_UNION_BANK,BR003,Business,P000281,2020-11-05,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004923,XXXX13154923,SYNTH_CITY_BANK,BR004,Savings,P006395,2024-11-02,,Dormant,Pending,Pune,false,SYNTH_FINANCE_DB
ACC004924,XXXX33634924,SYNTH_REGIONAL_BANK,BR007,Current,P003206,2013-10-24,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004925,XXXX18224925,SYNTH_METRO_BANK,BR006,Savings,P004735,2015-02-21,,Active,Pending,Pune,false,SYNTH_KYC_DB
ACC004926,XXXX82284926,SYNTH_REGIONAL_BANK,BR007,Current,P002997,2017-01-14,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC004927,XXXX71114927,SYNTH_COOPERATIVE_BANK,BR005,Savings,P001418,2019-11-16,2021-11-01,Closed,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004928,XXXX18694928,SYNTH_COOPERATIVE_BANK,BR005,Business,P002348,2012-10-18,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004929,XXXX17244929,SYNTH_METRO_BANK,BR006,Salary,P004830,2022-07-02,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC004930,XXXX76144930,SYNTH_COMMERCIAL_BANK,BR008,Business,P003365,2016-11-03,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004931,XXXX97724931,SYNTH_COMMERCIAL_BANK,BR008,Salary,P000660,2020-06-07,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004932,XXXX17154932,SYNTH_METRO_BANK,BR006,Current,P005922,2024-02-01,,Frozen,Verified,Pune,true,SYNTH_BANK_CORE
ACC004933,XXXX23144933,SYNTH_CITY_BANK,BR004,Current,P000996,2025-02-03,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004934,XXXX37134934,SYNTH_STATE_BANK,BR001,Current,P005095,2023-02-22,,Active,Restricted,Pune,true,SYNTH_KYC_DB
ACC004935,XXXX79474935,SYNTH_COMMERCIAL_BANK,BR008,Salary,P002565,2022-11-17,,Dormant,Verified,Pune,false,SYNTH_BANK_CORE
ACC004936,XXXX86764936,SYNTH_NATIONAL_BANK,BR002,Business,P002443,2017-07-16,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004937,XXXX84674937,SYNTH_COMMERCIAL_BANK,BR008,Current,P004152,2015-01-16,,Dormant,Verified,Pune,false,SYNTH_BANK_CORE
ACC004938,XXXX41634938,SYNTH_NATIONAL_BANK,BR002,Business,P004471,2022-02-15,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004939,XXXX52154939,SYNTH_CITY_BANK,BR004,Savings,P001717,2014-08-19,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004940,XXXX82734940,SYNTH_COOPERATIVE_BANK,BR005,Business,P004639,2025-11-29,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004941,XXXX76454941,SYNTH_COMMERCIAL_BANK,BR008,Savings,P005385,2025-03-05,,Active,Restricted,Pune,true,SYNTH_LEGACY_BANK
ACC004942,XXXX84164942,SYNTH_COMMERCIAL_BANK,BR008,Savings,P005892,2022-11-16,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004943,XXXX83334943,SYNTH_METRO_BANK,BR006,Current,P002085,2017-07-14,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004944,XXXX72294944,SYNTH_COOPERATIVE_BANK,BR005,Savings,P000598,2015-08-25,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004945,XXXX95174945,SYNTH_NATIONAL_BANK,BR002,Savings,P003413,2025-10-21,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004946,XXXX78194946,SYNTH_NATIONAL_BANK,BR002,Savings,P006522,2017-02-17,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC004947,XXXX66014947,SYNTH_METRO_BANK,BR006,Salary,P002921,2017-01-10,2021-09-10,Closed,Pending,Pune,false,SYNTH_KYC_DB
ACC004948,XXXX90964948,SYNTH_METRO_BANK,BR006,Savings,P005021,2019-10-21,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004949,XXXX35834949,SYNTH_METRO_BANK,BR006,Salary,P001071,2023-03-01,2023-12-21,Closed,Verified,Pune,false,SYNTH_KYC_DB
ACC004950,XXXX93174950,SYNTH_UNION_BANK,BR003,Savings,P001298,2025-01-13,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004951,XXXX78044951,SYNTH_COOPERATIVE_BANK,BR005,Current,P001153,2018-06-19,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004952,XXXX21144952,SYNTH_METRO_BANK,BR006,Savings,P002071,2020-12-13,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004953,XXXX11634953,SYNTH_COOPERATIVE_BANK,BR005,Current,P006539,2016-02-06,,Active,Expired,Pune,true,SYNTH_BANK_CORE
ACC004954,XXXX50214954,SYNTH_COOPERATIVE_BANK,BR005,Savings,P000509,2012-04-22,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004955,XXXX47014955,SYNTH_METRO_BANK,BR006,Savings,P001915,2021-04-05,2023-08-25,Closed,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004956,XXXX96904956,SYNTH_REGIONAL_BANK,BR007,Current,P001729,2021-06-25,,Dormant,Verified,Pune,false,SYNTH_KYC_DB
ACC004957,XXXX14404957,SYNTH_STATE_BANK,BR001,Current,P000001,2023-05-29,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004958,XXXX32784958,SYNTH_NATIONAL_BANK,BR002,Savings,P004919,2013-05-28,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004959,XXXX68864959,SYNTH_NATIONAL_BANK,BR002,Savings,P002498,2013-10-12,,Active,Pending,Pune,false,SYNTH_LEGACY_BANK
ACC004960,XXXX47844960,SYNTH_UNION_BANK,BR003,Savings,P002293,2012-01-18,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004961,XXXX49074961,SYNTH_REGIONAL_BANK,BR007,Current,P006657,2015-07-08,,Active,Pending,Pune,false,SYNTH_KYC_DB
ACC004962,XXXX16634962,SYNTH_COMMERCIAL_BANK,BR008,Savings,P002973,2026-07-18,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC004963,XXXX21244963,SYNTH_METRO_BANK,BR006,Savings,P006423,2015-02-23,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004964,XXXX28454964,SYNTH_CITY_BANK,BR004,Savings,P000627,2020-06-29,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004965,XXXX54354965,SYNTH_NATIONAL_BANK,BR002,Savings,P005737,2012-02-24,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004966,XXXX15614966,SYNTH_NATIONAL_BANK,BR002,Savings,P002179,2018-04-17,2024-10-22,Closed,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004967,XXXX48994967,SYNTH_CITY_BANK,BR004,Current,P003681,2024-03-15,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004968,XXXX96684968,SYNTH_REGIONAL_BANK,BR007,Savings,P002450,2021-03-18,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004969,XXXX79354969,SYNTH_COOPERATIVE_BANK,BR005,Savings,P006309,2024-02-20,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004970,XXXX53764970,SYNTH_METRO_BANK,BR006,Savings,P005618,2017-03-13,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004971,XXXX70594971,SYNTH_COOPERATIVE_BANK,BR005,Savings,P006782,2022-11-26,,Active,Expired,Pune,true,SYNTH_KYC_DB
ACC004972,XXXX33704972,SYNTH_NATIONAL_BANK,BR002,Savings,P001733,2016-03-29,,Frozen,Verified,Pune,true,SYNTH_BANK_CORE
ACC004973,XXXX56034973,SYNTH_NATIONAL_BANK,BR002,Savings,P005284,2017-09-05,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC004974,XXXX96994974,SYNTH_NATIONAL_BANK,BR002,Current,P005984,2026-03-13,,Active,Expired,Pune,true,SYNTH_BANK_CORE
ACC004975,XXXX91414975,SYNTH_COMMERCIAL_BANK,BR008,Current,P002219,2015-10-07,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004976,XXXX88304976,SYNTH_COOPERATIVE_BANK,BR005,Savings,P006798,2025-03-06,,Active,Expired,Pune,true,SYNTH_FINANCE_DB
ACC004977,XXXX69754977,SYNTH_COMMERCIAL_BANK,BR008,Joint,P004937,2021-07-03,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004978,XXXX80524978,SYNTH_COMMERCIAL_BANK,BR008,Savings,P003369,2018-01-29,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004979,XXXX13374979,SYNTH_NATIONAL_BANK,BR002,Savings,P004091,2012-04-28,,Frozen,Pending,Pune,true,SYNTH_LEGACY_BANK
ACC004980,XXXX38204980,SYNTH_REGIONAL_BANK,BR007,Savings,P005338,2021-02-17,2021-11-07,Closed,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004981,XXXX35764981,SYNTH_NATIONAL_BANK,BR002,Current,P003317,2020-07-15,,Frozen,Verified,Pune,true,SYNTH_KYC_DB
ACC004982,XXXX63094982,SYNTH_NATIONAL_BANK,BR002,Current,P003743,2021-10-31,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004983,XXXX31984983,SYNTH_NATIONAL_BANK,BR002,Savings,P006129,2015-09-15,,Active,Expired,Pune,true,SYNTH_LEGACY_BANK
ACC004984,XXXX82404984,SYNTH_NATIONAL_BANK,BR002,Business,P006783,2019-07-01,,Dormant,Pending,Pune,true,SYNTH_LEGACY_BANK
ACC004985,XXXX44444985,SYNTH_CITY_BANK,BR004,Savings,P004330,2022-03-22,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC004986,XXXX57994986,SYNTH_COMMERCIAL_BANK,BR008,Savings,P002470,2024-09-25,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004987,XXXX73944987,SYNTH_STATE_BANK,BR001,Savings,P000162,2013-02-21,,Frozen,Verified,Pune,true,SYNTH_KYC_DB
ACC004988,XXXX76364988,SYNTH_METRO_BANK,BR006,Current,P006788,2014-10-28,,Active,Pending,Pune,false,SYNTH_BANK_CORE
ACC004989,XXXX15024989,SYNTH_NATIONAL_BANK,BR002,Savings,P005452,2024-11-12,,Active,Pending,Pune,false,SYNTH_LEGACY_BANK
ACC004990,XXXX79174990,SYNTH_REGIONAL_BANK,BR007,Current,P003980,2023-08-10,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004991,XXXX19384991,SYNTH_METRO_BANK,BR006,Savings,P000851,2016-11-16,,Frozen,Restricted,Pune,true,SYNTH_BANK_CORE
ACC004992,XXXX94324992,SYNTH_COOPERATIVE_BANK,BR005,Salary,P002349,2017-09-06,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC004993,XXXX19034993,SYNTH_COMMERCIAL_BANK,BR008,Business,P002357,2015-02-23,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004994,XXXX89884994,SYNTH_COMMERCIAL_BANK,BR008,Savings,P005770,2026-02-16,,Active,Expired,Pune,true,SYNTH_KYC_DB
ACC004995,XXXX22834995,SYNTH_COOPERATIVE_BANK,BR005,Savings,P000499,2018-01-29,2023-02-25,Closed,Verified,Pune,false,SYNTH_KYC_DB
ACC004996,XXXX68744996,SYNTH_UNION_BANK,BR003,Savings,P006823,2018-05-14,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004997,XXXX65904997,SYNTH_CITY_BANK,BR004,Savings,P004814,2014-01-06,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC004998,XXXX18124998,SYNTH_COOPERATIVE_BANK,BR005,Joint,P004655,2012-11-16,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC004999,XXXX90974999,SYNTH_STATE_BANK,BR001,Business,P002336,2025-11-20,,Active,Restricted,Pune,true,SYNTH_LEGACY_BANK
ACC005000,XXXX77865000,SYNTH_COOPERATIVE_BANK,BR005,Savings,P006988,2017-12-10,,Frozen,Pending,Pune,true,SYNTH_KYC_DB
ACC005001,XXXX73535001,SYNTH_UNION_BANK,BR003,Savings,P001791,2014-08-14,,Frozen,Pending,Pune,true,SYNTH_BANK_CORE
