mention_id,document_id,case_id,text_span,start_char,end_char,entity_type,extracted_value,resolved_entity_id,confidence,resolution_status
EM00030876,DOC006176,C006176,Vikas Pawar,47,58,PERSON,Vikas Pawar,P004478,0.99,RESOLVED
EM00030877,DOC006176,C006176,Ananya Prakash Kadam,135,155,PERSON,Ananya Prakash Kadam,P000287,0.99,RESOLVED
EM00030878,DOC006176,C006176,MH12TN8635,239,249,VEHICLE,MH12TN8635,,0.0,UNRESOLVED
EM00030879,DOC006176,C006176,9206287472,269,279,PHONE,9206287472,,0.0,UNRESOLVED
EM00030880,DOC006176,C006176,Baner,117,122,LOCATION,Baner,,0.45,AMBIGUOUS
EM00030881,DOC006177,C006177,Deepa Gaikwad,48,61,PERSON,Deepa Gaikwad,P001263,0.99,RESOLVED
EM00030882,DOC006177,C006177,Kiran V Naik,140,152,PERSON,Kiran V Naik,P000012,0.99,RESOLVED
EM00030883,DOC006177,C006177,MH42OC6677,236,246,VEHICLE,MH42OC6677,,0.0,UNRESOLVED
EM00030884,DOC006177,C006177,9906277255,266,276,PHONE,9906277255,,0.0,UNRESOLVED
EM00030885,DOC006177,C006177,Kothrud,120,127,LOCATION,Kothrud,,0.45,AMBIGUOUS
EM00030886,DOC006178,C006178,Madhura R Desai,44,59,PERSON,Madhura R Desai,P000402,0.99,RESOLVED
EM00030887,DOC006178,C006178,Riya R Pawar,154,166,PERSON,Riya R Pawar,P000276,0.99,RESOLVED
EM00030888,DOC006178,C006178,MH12OU1187,250,260,VEHICLE,MH12OU1187,,0.0,UNRESOLVED
EM00030889,DOC006178,C006178,9719070410,280,290,PHONE,9719070410,,0.0,UNRESOLVED
EM00030890,DOC006178,C006178,Katraj,135,141,LOCATION,Katraj,,0.45,AMBIGUOUS
EM00030891,DOC006179,C006179,Amit Vijay Salunkhe,45,64,PERSON,Amit Vijay Salunkhe,P004516,0.99,RESOLVED
EM00030892,DOC006179,C006179,Nikhil Prakash Patil,164,184,PERSON,Nikhil Prakash Patil,P001770,0.99,RESOLVED
EM00030893,DOC006179,C006179,MH14BV2587,268,278,VEHICLE,MH14BV2587,,0.0,UNRESOLVED
EM00030894,DOC006179,C006179,9861760583,298,308,PHONE,9861760583,,0.0,UNRESOLVED
EM00030895,DOC006179,C006179,Viman Nagar,140,151,LOCATION,Viman Nagar,,0.45,AMBIGUOUS
EM00030896,DOC006180,C006180,Neha Thakur,44,55,PERSON,Neha Thakur,P005720,0.99,RESOLVED
EM00030897,DOC006180,C006180,Shubham Kumar Wagh,135,153,PERSON,Shubham Kumar Wagh,P004091,0.99,RESOLVED
EM00030898,DOC006180,C006180,MH15BK1935,237,247,VEHICLE,MH15BK1935,,0.0,UNRESOLVED
EM00030899,DOC006180,C006180,9661706941,267,277,PHONE,9661706941,,0.0,UNRESOLVED
EM00030900,DOC006180,C006180,Kothrud,115,122,LOCATION,Kothrud,,0.45,AMBIGUOUS
EM00030901,DOC006181,C006181,Ananya Salunkhe,45,60,PERSON,Ananya Salunkhe,P005393,0.99,RESOLVED
EM00030902,DOC006181,C006181,Shubham R Gaikwad,151,168,PERSON,Shubham R Gaikwad,P001562,0.99,RESOLVED
EM00030903,DOC006181,C006181,MH12KJ5150,252,262,VEHICLE,MH12KJ5150,,0.0,UNRESOLVED
EM00030904,DOC006181,C006181,9402858318,282,292,PHONE,9402858318,,0.0,UNRESOLVED
EM00030905,DOC006181,C006181,Chinchwad,129,138,LOCATION,Chinchwad,,0.45,AMBIGUOUS
EM00030906,DOC006182,C006182,P. Chavan,45,54,PERSON,P. Chavan,P003012,0.99,RESOLVED
EM00030907,DOC006182,C006182,Kavya R Sawant,166,180,PERSON,Kavya R Sawant,P005225,0.99,RESOLVED
EM00030908,DOC006182,C006182,MH12JU1953,264,274,VEHICLE,MH12JU1953,,0.0,UNRESOLVED
EM00030909,DOC006182,C006182,9521552242,294,304,PHONE,9521552242,,0.0,UNRESOLVED
EM00030910,DOC006182,C006182,Dhankawadi,143,153,LOCATION,Dhankawadi,,0.45,AMBIGUOUS
EM00030911,DOC006183,C006183,Aarav Kumar Gaikwad,43,62,PERSON,Aarav Kumar Gaikwad,P002949,0.99,RESOLVED
EM00030912,DOC006183,C006183,Rohan Dilip Joshi,153,170,PERSON,Rohan Dilip Joshi,P006424,0.99,RESOLVED
EM00030913,DOC006183,C006183,MH15WZ2975,254,264,VEHICLE,MH15WZ2975,,0.0,UNRESOLVED
EM00030914,DOC006183,C006183,9919228391,284,294,PHONE,9919228391,,0.0,UNRESOLVED
EM00030915,DOC006183,C006183,Wakad,135,140,LOCATION,Wakad,,0.45,AMBIGUOUS
EM00030916,DOC006184,C006184,Mayur Pande,45,56,PERSON,Mayur Pande,P005274,0.99,RESOLVED
EM00030917,DOC006184,C006184,Abhishek Dhumal,152,167,PERSON,Abhishek Dhumal,P002458,0.99,RESOLVED
EM00030918,DOC006184,C006184,MH42YY8519,251,261,VEHICLE,MH42YY8519,,0.0,UNRESOLVED
EM00030919,DOC006184,C006184,9488247974,281,291,PHONE,9488247974,,0.0,UNRESOLVED
EM00030920,DOC006184,C006184,Yerawada,131,139,LOCATION,Yerawada,,0.45,AMBIGUOUS
EM00030921,DOC006185,C006185,Riya Prakash Pande,43,61,PERSON,Riya Prakash Pande,P002518,0.99,RESOLVED
EM00030922,DOC006185,C006185,Kunal Mahesh Pawar,154,172,PERSON,Kunal Mahesh Pawar,P003769,0.99,RESOLVED
EM00030923,DOC006185,C006185,MH42GH6164,256,266,VEHICLE,MH42GH6164,,0.0,UNRESOLVED
EM00030924,DOC006185,C006185,9703088812,286,296,PHONE,9703088812,,0.0,UNRESOLVED
EM00030925,DOC006185,C006185,Kondhwa,134,141,LOCATION,Kondhwa,,0.45,AMBIGUOUS
EM00030926,DOC006186,C006186,Amit Gaikwad,46,58,PERSON,Amit Gaikwad,P000418,0.99,RESOLVED
EM00030927,DOC006186,C006186,Dhruv Ramesh More,163,180,PERSON,Dhruv Ramesh More,P003885,0.99,RESOLVED
EM00030928,DOC006186,C006186,MH15HM4298,264,274,VEHICLE,MH15HM4298,,0.0,UNRESOLVED
EM00030929,DOC006186,C006186,9875440182,294,304,PHONE,9875440182,,0.0,UNRESOLVED
EM00030930,DOC006186,C006186,Chinchwad,141,150,LOCATION,Chinchwad,,0.45,AMBIGUOUS
EM00030931,DOC006187,C006187,Sneha Kiran Kulkarni,48,68,PERSON,Sneha Kiran Kulkarni,P006881,0.99,RESOLVED
EM00030932,DOC006187,C006187,Meera Sutar,157,168,PERSON,Meera Sutar,P000967,0.99,RESOLVED
EM00030933,DOC006187,C006187,MH12KY8716,252,262,VEHICLE,MH12KY8716,,0.0,UNRESOLVED
EM00030934,DOC006187,C006187,9438933620,282,292,PHONE,9438933620,,0.0,UNRESOLVED
EM00030935,DOC006187,C006187,Kondhwa,137,144,LOCATION,Kondhwa,,0.45,AMBIGUOUS
EM00030936,DOC006188,C006188,Bhavana P Sharma,48,64,PERSON,Bhavana P Sharma,P001878,0.99,RESOLVED
EM00030937,DOC006188,C006188,Pallavi Gaikwad,161,176,PERSON,Pallavi Gaikwad,P006305,0.99,RESOLVED
EM00030938,DOC006188,C006188,MH12AS7480,260,270,VEHICLE,MH12AS7480,,0.0,UNRESOLVED
EM00030939,DOC006188,C006188,9576719178,290,300,PHONE,9576719178,,0.0,UNRESOLVED
EM00030940,DOC006188,C006188,Yerawada,140,148,LOCATION,Yerawada,,0.45,AMBIGUOUS
EM00030941,DOC006189,C006189,Priya R Joshi,49,62,PERSON,Priya R Joshi,P005707,0.99,RESOLVED
EM00030942,DOC006189,C006189,Manish More,139,150,PERSON,Manish More,P003263,0.99,RESOLVED
EM00030943,DOC006189,C006189,MH42LW1355,234,244,VEHICLE,MH42LW1355,,0.0,UNRESOLVED
EM00030944,DOC006189,C006189,9866560822,264,274,PHONE,9866560822,,0.0,UNRESOLVED
EM00030945,DOC006189,C006189,Baner,121,126,LOCATION,Baner,,0.45,AMBIGUOUS
EM00030946,DOC006190,C006190,Omkar Mane,44,54,PERSON,Omkar Mane,P001899,0.99,RESOLVED
EM00030947,DOC006190,C006190,Gaurav Dilip Deshmukh,144,165,PERSON,Gaurav Dilip Deshmukh,P005384,0.99,RESOLVED
EM00030948,DOC006190,C006190,MH14BO8123,249,259,VEHICLE,MH14BO8123,,0.0,UNRESOLVED
EM00030949,DOC006190,C006190,9198328814,279,289,PHONE,9198328814,,0.0,UNRESOLVED
EM00030950,DOC006190,C006190,Swargate,123,131,LOCATION,Swargate,,0.45,AMBIGUOUS
EM00030951,DOC006191,C006191,Saurabh P Deshmukh,48,66,PERSON,Saurabh P Deshmukh,P005440,0.99,RESOLVED
EM00030952,DOC006191,C006191,Aniket Dilip Pawar,160,178,PERSON,Aniket Dilip Pawar,P000539,0.99,RESOLVED
EM00030953,DOC006191,C006191,MH14LQ2447,262,272,VEHICLE,MH14LQ2447,,0.0,UNRESOLVED
EM00030954,DOC006191,C006191,9902664808,292,302,PHONE,9902664808,,0.0,UNRESOLVED
EM00030955,DOC006191,C006191,Swargate,139,147,LOCATION,Swargate,,0.45,AMBIGUOUS
EM00030956,DOC006192,C006192,Nandini Anil Pawar,48,66,PERSON,Nandini Anil Pawar,P001120,0.99,RESOLVED
EM00030957,DOC006192,C006192,Pooja A Gaikwad,161,176,PERSON,Pooja A Gaikwad,P000009,0.99,RESOLVED
EM00030958,DOC006192,C006192,MH15RI5069,260,270,VEHICLE,MH15RI5069,,0.0,UNRESOLVED
EM00030959,DOC006192,C006192,9127238898,290,300,PHONE,9127238898,,0.0,UNRESOLVED
EM00030960,DOC006192,C006192,Kothrud,141,148,LOCATION,Kothrud,,0.45,AMBIGUOUS
EM00030961,DOC006193,C006193,Meera Prakash Wagh,48,66,PERSON,Meera Prakash Wagh,P005211,0.99,RESOLVED
EM00030962,DOC006193,C006193,Mayur Kiran Dhumal,160,178,PERSON,Mayur Kiran Dhumal,P002879,0.99,RESOLVED
EM00030963,DOC006193,C006193,MH42LP3690,262,272,VEHICLE,MH42LP3690,,0.0,UNRESOLVED
EM00030964,DOC006193,C006193,9715162305,292,302,PHONE,9715162305,,0.0,UNRESOLVED
EM00030965,DOC006193,C006193,Swargate,139,147,LOCATION,Swargate,,0.45,AMBIGUOUS
EM00030966,DOC006194,C006194,Neha Kumar Gore,44,59,PERSON,Neha Kumar Gore,P001763,0.99,RESOLVED
EM00030967,DOC006194,C006194,Dhruv Mahesh Patil,149,167,PERSON,Dhruv Mahesh Patil,P003090,0.99,RESOLVED
EM00030968,DOC006194,C006194,MH12PP8682,251,261,VEHICLE,MH12PP8682,,0.0,UNRESOLVED
EM00030969,DOC006194,C006194,9730580890,281,291,PHONE,9730580890,,0.0,UNRESOLVED
EM00030970,DOC006194,C006194,Yerawada,128,136,LOCATION,Yerawada,,0.45,AMBIGUOUS
EM00030971,DOC006195,C006195,Rahul Sawant,48,60,PERSON,Rahul Sawant,P004230,0.99,RESOLVED
EM00030972,DOC006195,C006195,Isha Dhumal,158,169,PERSON,Isha Dhumal,P003591,0.99,RESOLVED
EM00030973,DOC006195,C006195,MH14QT7919,253,263,VEHICLE,MH14QT7919,,0.0,UNRESOLVED
EM00030974,DOC006195,C006195,9641529364,283,293,PHONE,9641529364,,0.0,UNRESOLVED
EM00030975,DOC006195,C006195,Dhankawadi,135,145,LOCATION,Dhankawadi,,0.45,AMBIGUOUS
EM00030976,DOC006196,C006196,Tanu Kadam,44,54,PERSON,Tanu Kadam,P000159,0.99,RESOLVED
EM00030977,DOC006196,C006196,Saurabh Kulkarni,143,159,PERSON,Saurabh Kulkarni,P005936,0.99,RESOLVED
EM00030978,DOC006196,C006196,MH15QZ5139,243,253,VEHICLE,MH15QZ5139,,0.0,UNRESOLVED
EM00030979,DOC006196,C006196,9914447548,273,283,PHONE,9914447548,,0.0,UNRESOLVED
EM00030980,DOC006196,C006196,Kothrud,123,130,LOCATION,Kothrud,,0.45,AMBIGUOUS
EM00030981,DOC006197,C006197,Simran Kumar Naik,44,61,PERSON,Simran Kumar Naik,P006614,0.99,RESOLVED
EM00030982,DOC006197,C006197,Shruti Patil,138,150,PERSON,Shruti Patil,P003156,0.99,RESOLVED
EM00030983,DOC006197,C006197,MH14DU9340,234,244,VEHICLE,MH14DU9340,,0.0,UNRESOLVED
EM00030984,DOC006197,C006197,9383502293,264,274,PHONE,9383502293,,0.0,UNRESOLVED
EM00030985,DOC006197,C006197,Aundh,120,125,LOCATION,Aundh,,0.45,AMBIGUOUS
EM00030986,DOC006198,C006198,Kunal Anil Jadhav,48,65,PERSON,Kunal Anil Jadhav,P003079,0.99,RESOLVED
EM00030987,DOC006198,C006198,Isha Desai,144,154,PERSON,Isha Desai,P000610,0.99,RESOLVED
EM00030988,DOC006198,C006198,MH14HG3416,238,248,VEHICLE,MH14HG3416,,0.0,UNRESOLVED
EM00030989,DOC006198,C006198,9293874236,268,278,PHONE,9293874236,,0.0,UNRESOLVED
EM00030990,DOC006198,C006198,Kondhwa,124,131,LOCATION,Kondhwa,,0.45,AMBIGUOUS
EM00030991,DOC006199,C006199,Isha Ramesh Dhumal,44,62,PERSON,Isha Ramesh Dhumal,P000982,0.99,RESOLVED
EM00030992,DOC006199,C006199,Vivek Prakash Kulkarni,160,182,PERSON,Vivek Prakash Kulkarni,P000421,0.99,RESOLVED
EM00030993,DOC006199,C006199,MH42II9624,266,276,VEHICLE,MH42II9624,,0.0,UNRESOLVED
EM00030994,DOC006199,C006199,9366818801,296,306,PHONE,9366818801,,0.0,UNRESOLVED
EM00030995,DOC006199,C006199,Dhankawadi,137,147,LOCATION,Dhankawadi,,0.45,AMBIGUOUS
EM00030996,DOC006200,C006200,Nikhil Patil,44,56,PERSON,Nikhil Patil,P004004,0.99,RESOLVED
EM00030997,DOC006200,C006200,Vivek A Chavan,163,177,PERSON,Vivek A Chavan,P006367,0.99,RESOLVED
EM00030998,DOC006200,C006200,MH42KZ3654,261,271,VEHICLE,MH42KZ3654,,0.0,UNRESOLVED
EM00030999,DOC006200,C006200,9952202335,291,301,PHONE,9952202335,,0.0,UNRESOLVED
EM00031000,DOC006200,C006200,Viman Nagar,139,150,LOCATION,Viman Nagar,,0.45,AMBIGUOUS
EM00031001,DOC006201,C006201,Saurabh Salunkhe,47,63,PERSON,Saurabh Salunkhe,P002357,0.99,RESOLVED
EM00031002,DOC006201,C006201,Swati Dilip Sharma,160,178,PERSON,Swati Dilip Sharma,P001822,0.99,RESOLVED
EM00031003,DOC006201,C006201,MH14YW5890,262,272,VEHICLE,MH14YW5890,,0.0,UNRESOLVED
EM00031004,DOC006201,C006201,9399865785,292,302,PHONE,9399865785,,0.0,UNRESOLVED
EM00031005,DOC006201,C006201,Swargate,139,147,LOCATION,Swargate,,0.45,AMBIGUOUS
EM00031006,DOC006202,C006202,Isha M Dhumal,47,60,PERSON,Isha M Dhumal,P004173,0.99,RESOLVED
EM00031007,DOC006202,C006202,Shreya Sharma,148,161,PERSON,Shreya Sharma,P006909,0.99,RESOLVED
EM00031008,DOC006202,C006202,MH15DG8444,245,255,VEHICLE,MH15DG8444,,0.0,UNRESOLVED
EM00031009,DOC006202,C006202,9875494645,275,285,PHONE,9875494645,,0.0,UNRESOLVED
EM00031010,DOC006202,C006202,Katraj,129,135,LOCATION,Katraj,,0.45,AMBIGUOUS
EM00031011,DOC006203,C006203,A. Kulkarni,46,57,PERSON,A. Kulkarni,P000533,0.99,RESOLVED
EM00031012,DOC006203,C006203,Aanya Kiran Pande,160,177,PERSON,Aanya Kiran Pande,P003866,0.99,RESOLVED
EM00031013,DOC006203,C006203,MH14RH8427,261,271,VEHICLE,MH14RH8427,,0.0,UNRESOLVED
EM00031014,DOC006203,C006203,9334582454,291,301,PHONE,9334582454,,0.0,UNRESOLVED
EM00031015,DOC006203,C006203,Vishrantwadi,135,147,LOCATION,Vishrantwadi,,0.45,AMBIGUOUS
EM00031016,DOC006204,C006204,Aarav R Sawant,44,58,PERSON,Aarav R Sawant,P006039,0.99,RESOLVED
EM00031017,DOC006204,C006204,S. Salunkhe,149,160,PERSON,S. Salunkhe,P004685,0.99,RESOLVED
EM00031018,DOC006204,C006204,MH14RM1322,244,254,VEHICLE,MH14RM1322,,0.0,UNRESOLVED
EM00031019,DOC006204,C006204,9497180972,274,284,PHONE,9497180972,,0.0,UNRESOLVED
EM00031020,DOC006204,C006204,Chinchwad,127,136,LOCATION,Chinchwad,,0.45,AMBIGUOUS
EM00031021,DOC006205,C006205,Tejas Mane,47,57,PERSON,Tejas Mane,P000595,0.99,RESOLVED
EM00031022,DOC006205,C006205,Rohan Shinde,153,165,PERSON,Rohan Shinde,P001711,0.99,RESOLVED
EM00031023,DOC006205,C006205,MH15IL6573,249,259,VEHICLE,MH15IL6573,,0.0,UNRESOLVED
EM00031024,DOC006205,C006205,9635984291,279,289,PHONE,9635984291,,0.0,UNRESOLVED
EM00031025,DOC006205,C006205,Kothrud,133,140,LOCATION,Kothrud,,0.45,AMBIGUOUS
EM00031026,DOC006206,C006206,Aditya Anil Wagh,45,61,PERSON,Aditya Anil Wagh,P001298,0.99,RESOLVED
EM00031027,DOC006206,C006206,Madhura R Wagh,142,156,PERSON,Madhura R Wagh,P002132,0.99,RESOLVED
EM00031028,DOC006206,C006206,MH42CX8017,240,250,VEHICLE,MH42CX8017,,0.0,UNRESOLVED
EM00031029,DOC006206,C006206,9429000025,270,280,PHONE,9429000025,,0.0,UNRESOLVED
EM00031030,DOC006206,C006206,Swargate,121,129,LOCATION,Swargate,,0.45,AMBIGUOUS
EM00031031,DOC006207,C006207,Vidya Naik,47,57,PERSON,Vidya Naik,P004707,0.99,RESOLVED
EM00031032,DOC006207,C006207,Shreya Gore,154,165,PERSON,Shreya Gore,P002207,0.99,RESOLVED
EM00031033,DOC006207,C006207,MH14DW9946,249,259,VEHICLE,MH14DW9946,,0.0,UNRESOLVED
EM00031034,DOC006207,C006207,9835513807,279,289,PHONE,9835513807,,0.0,UNRESOLVED
EM00031035,DOC006207,C006207,Chinchwad,132,141,LOCATION,Chinchwad,,0.45,AMBIGUOUS
EM00031036,DOC006208,C006208,Ritesh Ramesh Patil,44,63,PERSON,Ritesh Ramesh Patil,P006409,0.99,RESOLVED
EM00031037,DOC006208,C006208,Nikhil Pawar,164,176,PERSON,Nikhil Pawar,P005669,0.99,RESOLVED
EM00031038,DOC006208,C006208,MH14YC9372,260,270,VEHICLE,MH14YC9372,,0.0,UNRESOLVED
EM00031039,DOC006208,C006208,9311836509,290,300,PHONE,9311836509,,0.0,UNRESOLVED
EM00031040,DOC006208,C006208,Shivajinagar,139,151,LOCATION,Shivajinagar,,0.45,AMBIGUOUS
EM00031041,DOC006209,C006209,Manish Patil,48,60,PERSON,Manish Patil,P000849,0.99,RESOLVED
EM00031042,DOC006209,C006209,Omkar R Desai,150,163,PERSON,Omkar R Desai,P005292,0.99,RESOLVED
EM00031043,DOC006209,C006209,MH42TG2497,247,257,VEHICLE,MH42TG2497,,0.0,UNRESOLVED
EM00031044,DOC006209,C006209,9287477511,277,287,PHONE,9287477511,,0.0,UNRESOLVED
EM00031045,DOC006209,C006209,Swargate,129,137,LOCATION,Swargate,,0.45,AMBIGUOUS
EM00031046,DOC006210,C006210,Nandini Prakash Dhumal,45,67,PERSON,Nandini Prakash Dhumal,P004586,0.99,RESOLVED
EM00031047,DOC006210,C006210,Pranav Wagh,156,167,PERSON,Pranav Wagh,P000881,0.99,RESOLVED
EM00031048,DOC006210,C006210,MH15TH4375,251,261,VEHICLE,MH15TH4375,,0.0,UNRESOLVED
EM00031049,DOC006210,C006210,9519884716,281,291,PHONE,9519884716,,0.0,UNRESOLVED
EM00031050,DOC006210,C006210,Kondhwa,136,143,LOCATION,Kondhwa,,0.45,AMBIGUOUS
EM00031051,DOC006211,C006211,Abhishek Chavan,45,60,PERSON,Abhishek Chavan,P000512,0.99,RESOLVED
EM00031052,DOC006211,C006211,Arjun Patil,155,166,PERSON,Arjun Patil,P003502,0.99,RESOLVED
EM00031053,DOC006211,C006211,MH14FM4025,250,260,VEHICLE,MH14FM4025,,0.0,UNRESOLVED
EM00031054,DOC006211,C006211,9605330449,280,290,PHONE,9605330449,,0.0,UNRESOLVED
EM00031055,DOC006211,C006211,Kothrud,135,142,LOCATION,Kothrud,,0.45,AMBIGUOUS
EM00031056,DOC006212,C006212,Rahul V Salunkhe,45,61,PERSON,Rahul V Salunkhe,P001447,0.99,RESOLVED
EM00031057,DOC006212,C006212,Nikita R Kale,159,172,PERSON,Nikita R Kale,P002094,0.99,RESOLVED
EM00031058,DOC006212,C006212,MH12VC9995,256,266,VEHICLE,MH12VC9995,,0.0,UNRESOLVED
EM00031059,DOC006212,C006212,9608917194,286,296,PHONE,9608917194,,0.0,UNRESOLVED
EM00031060,DOC006212,C006212,Shivajinagar,134,146,LOCATION,Shivajinagar,,0.45,AMBIGUOUS
EM00031061,DOC006213,C006213,Kavya K Shinde,44,58,PERSON,Kavya K Shinde,P002647,0.99,RESOLVED
EM00031062,DOC006213,C006213,Aanya Mane,172,182,PERSON,Aanya Mane,P005347,0.99,RESOLVED
EM00031063,DOC006213,C006213,MH42ZG6629,266,276,VEHICLE,MH42ZG6629,,0.0,UNRESOLVED
EM00031064,DOC006213,C006213,9690740950,296,306,PHONE,9690740950,,0.0,UNRESOLVED
EM00031065,DOC006213,C006213,Vishrantwadi,147,159,LOCATION,Vishrantwadi,,0.45,AMBIGUOUS
EM00031066,DOC006214,C006214,Pallavi Kadam,48,61,PERSON,Pallavi Kadam,P006633,0.99,RESOLVED
EM00031067,DOC006214,C006214,Atharva M Pande,148,163,PERSON,Atharva M Pande,P001174,0.99,RESOLVED
EM00031068,DOC006214,C006214,MH12HN5446,247,257,VEHICLE,MH12HN5446,,0.0,UNRESOLVED
EM00031069,DOC006214,C006214,9975412390,277,287,PHONE,9975412390,,0.0,UNRESOLVED
EM00031070,DOC006214,C006214,Wakad,130,135,LOCATION,Wakad,,0.45,AMBIGUOUS
EM00031071,DOC006215,C006215,Meera G.,44,52,PERSON,Meera G.,P003547,0.99,RESOLVED
EM00031072,DOC006215,C006215,Riyaan Dhumal,146,159,PERSON,Riyaan Dhumal,P001346,0.99,RESOLVED
EM00031073,DOC006215,C006215,MH42EO7096,243,253,VEHICLE,MH42EO7096,,0.0,UNRESOLVED
EM00031074,DOC006215,C006215,9680479813,273,283,PHONE,9680479813,,0.0,UNRESOLVED
EM00031075,DOC006215,C006215,Aundh,128,133,LOCATION,Aundh,,0.45,AMBIGUOUS
EM00031076,DOC006216,C006216,Aditi Sawant,47,59,PERSON,Aditi Sawant,P005540,0.99,RESOLVED
EM00031077,DOC006216,C006216,Kavya Mane,136,146,PERSON,Kavya Mane,P005232,0.99,RESOLVED
EM00031078,DOC006216,C006216,MH14DI4767,230,240,VEHICLE,MH14DI4767,,0.0,UNRESOLVED
EM00031079,DOC006216,C006216,9448664067,260,270,PHONE,9448664067,,0.0,UNRESOLVED
EM00031080,DOC006216,C006216,Baner,118,123,LOCATION,Baner,,0.45,AMBIGUOUS
EM00031081,DOC006217,C006217,Ritesh Ramesh Gore,47,65,PERSON,Ritesh Ramesh Gore,P001133,0.99,RESOLVED
EM00031082,DOC006217,C006217,Kunal Sanjay Kulkarni,173,194,PERSON,Kunal Sanjay Kulkarni,P002625,0.99,RESOLVED
EM00031083,DOC006217,C006217,MH12KU8945,278,288,VEHICLE,MH12KU8945,,0.0,UNRESOLVED
EM00031084,DOC006217,C006217,9385171864,308,318,PHONE,9385171864,,0.0,UNRESOLVED
EM00031085,DOC006217,C006217,Pimpri,154,160,LOCATION,Pimpri,,0.45,AMBIGUOUS
EM00031086,DOC006218,C006218,Vivek Sutar,48,59,PERSON,Vivek Sutar,P005025,0.99,RESOLVED
EM00031087,DOC006218,C006218,Simran P.,152,161,PERSON,Simran P.,P001102,0.99,RESOLVED
EM00031088,DOC006218,C006218,MH15KK6681,245,255,VEHICLE,MH15KK6681,,0.0,UNRESOLVED
EM00031089,DOC006218,C006218,9860874854,275,285,PHONE,9860874854,,0.0,UNRESOLVED
EM00031090,DOC006218,C006218,Kothrud,132,139,LOCATION,Kothrud,,0.45,AMBIGUOUS
EM00031091,DOC006219,C006219,Meera Wagh,48,58,PERSON,Meera Wagh,P003389,0.99,RESOLVED
EM00031092,DOC006219,C006219,Swapnil Kumar Kale,152,170,PERSON,Swapnil Kumar Kale,P001494,0.99,RESOLVED
EM00031093,DOC006219,C006219,MH42MK1621,254,264,VEHICLE,MH42MK1621,,0.0,UNRESOLVED
EM00031094,DOC006219,C006219,9585637661,284,294,PHONE,9585637661,,0.0,UNRESOLVED
EM00031095,DOC006219,C006219,Hadapsar,131,139,LOCATION,Hadapsar,,0.45,AMBIGUOUS
EM00031096,DOC006220,C006220,Swati S.,44,52,PERSON,Swati S.,P006979,0.99,RESOLVED
EM00031097,DOC006220,C006220,Vivek Shinde,149,161,PERSON,Vivek Shinde,P006961,0.99,RESOLVED
EM00031098,DOC006220,C006220,MH42HQ6190,245,255,VEHICLE,MH42HQ6190,,0.0,UNRESOLVED
EM00031099,DOC006220,C006220,9590710776,275,285,PHONE,9590710776,,0.0,UNRESOLVED
EM00031100,DOC006220,C006220,Chinchwad,127,136,LOCATION,Chinchwad,,0.45,AMBIGUOUS
EM00031101,DOC006221,C006221,Yash Raj Sutar,49,63,PERSON,Yash Raj Sutar,P000872,0.99,RESOLVED
EM00031102,DOC006221,C006221,Tejas Prakash Thakur,160,180,PERSON,Tejas Prakash Thakur,P006321,0.99,RESOLVED
EM00031103,DOC006221,C006221,MH12ZI9445,264,274,VEHICLE,MH12ZI9445,,0.0,UNRESOLVED
EM00031104,DOC006221,C006221,9125228887,294,304,PHONE,9125228887,,0.0,UNRESOLVED
EM00031105,DOC006221,C006221,Yerawada,139,147,LOCATION,Yerawada,,0.45,AMBIGUOUS
EM00031106,DOC006222,C006222,Aditya Sawant,48,61,PERSON,Aditya Sawant,P004662,0.99,RESOLVED
EM00031107,DOC006222,C006222,Gaurav Naik,140,151,PERSON,Gaurav Naik,P003572,0.99,RESOLVED
EM00031108,DOC006222,C006222,MH12AC7595,235,245,VEHICLE,MH12AC7595,,0.0,UNRESOLVED
EM00031109,DOC006222,C006222,9481259343,265,275,PHONE,9481259343,,0.0,UNRESOLVED
EM00031110,DOC006222,C006222,Kondhwa,120,127,LOCATION,Kondhwa,,0.45,AMBIGUOUS
EM00031111,DOC006223,C006223,Rohan Dilip More,44,60,PERSON,Rohan Dilip More,P003857,0.99,RESOLVED
EM00031112,DOC006223,C006223,Swati Joshi,142,153,PERSON,Swati Joshi,P004128,0.99,RESOLVED
EM00031113,DOC006223,C006223,MH14KW1896,237,247,VEHICLE,MH14KW1896,,0.0,UNRESOLVED
EM00031114,DOC006223,C006223,9543264928,267,277,PHONE,9543264928,,0.0,UNRESOLVED
EM00031115,DOC006223,C006223,Chinchwad,120,129,LOCATION,Chinchwad,,0.45,AMBIGUOUS
EM00031116,DOC006224,C006224,Aanya Pande,45,56,PERSON,Aanya Pande,P004705,0.99,RESOLVED
EM00031117,DOC006224,C006224,Madhura Dhumal,150,164,PERSON,Madhura Dhumal,P001733,0.99,RESOLVED
EM00031118,DOC006224,C006224,MH14ZO5931,248,258,VEHICLE,MH14ZO5931,,0.0,UNRESOLVED
EM00031119,DOC006224,C006224,9791557586,278,288,PHONE,9791557586,,0.0,UNRESOLVED
EM00031120,DOC006224,C006224,Wakad,132,137,LOCATION,Wakad,,0.45,AMBIGUOUS
EM00031121,DOC006225,C006225,Nikhil Chavan,47,60,PERSON,Nikhil Chavan,P004692,0.99,RESOLVED
EM00031122,DOC006225,C006225,Mayur Thakur,153,165,PERSON,Mayur Thakur,P006298,0.99,RESOLVED
