person_id,full_name,alias_name,gender,date_of_birth,age,nationality,occupation,address,city,district,state,pincode,email,person_status,known_since,source_system,record_confidence,created_at,updated_at
P006645,Kajal Mahesh Pawar,,Female,1987-02-18,39,Indian,Retired,"691, Temple Road, Aundh, Pune",Pune,Pune,Maharashtra,411007,kajalpawar@example.test,Victim,2015-06-05,COURT_RECORD,0.908,2022-04-03T16:46:00,2025-03-13T19:05:00
P002423,Sneha Sutar,,Female,1980-10-26,45,Indian,Driver / Transport,"888, College Road, Kothrud, Pune",Pune,Pune,Maharashtra,411038,sneha.sutar798@example.test,Witness,2019-07-30,IDENTITY_DB,0.922,2022-12-09T12:48:00,2023-12-29T15:15:00
P003379,Swati Mahesh Thakur,,Female,1973-11-27,52,Indian,Professional,"168, Link Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,sthakur283@example.test,Witness,2013-05-15,IDENTITY_DB,0.922,2014-07-11T07:31:00,2016-11-29T07:11:00
P000173,Tejas Kadam,,Male,1997-12-23,28,Indian,Private Employee,"559, Main Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,tejas.kadam@example.test,Victim,2017-02-12,IDENTITY_DB,0.922,2024-05-28T14:48:00,2025-08-18T08:40:00
P004098,Sneha Kulkarni,,Female,2005-12-21,20,Indian,Student,"65, Temple Road, Baner, Pune",Pune,Pune,Maharashtra,411045,snehakulkarni@example.test,Victim,2023-11-20,CASE_DB,0.894,2024-11-21T16:49:00,2025-10-09T12:18:00
P005035,Meera Kadam,,Female,1991-12-05,34,Indian,Government Employee,"317, Link Road, Chinchwad, Pune",Pune,Pune,Maharashtra,411033,meera.kadam170@example.test,Victim,2023-01-20,INTELLIGENCE_DB,0.88,2025-09-11T01:13:00,2026-04-20T23:22:00
P006076,Mrunal Kumar Pawar,,Female,1973-09-19,52,Indian,Private Employee,"850, Ring Road, Wakad, Pune",Pune,Pune,Maharashtra,411057,mpawar425@example.test,Complainant,2015-02-20,IDENTITY_DB,0.922,2024-08-04T07:34:00,2026-07-26T13:56:00
P006566,Siddharth Kulkarni,Siddharth K.,Male,1987-01-11,39,Indian,Business Owner,"498, College Road, Wakad, Pune",Pune,Pune,Maharashtra,411057,siddharth.kulkarni@example.test,Person of Interest,2016-10-23,IDENTITY_DB,0.972,2024-12-06T23:36:00,2026-06-24T11:27:00
P000963,Anjali K More,,Female,1979-03-08,47,Indian,Student,"979, Market Road, Chinchwad, Pune",Pune,Pune,Maharashtra,411033,anjalimore@example.test,Victim,2017-04-14,FIELD_REPORT,0.852,2020-03-27T18:14:00,2026-07-19T15:28:00
P002971,Vivek R Kadam,,Male,1984-02-11,42,Indian,Professional,"25, Canal Road, Kothrud, Pune",Pune,Pune,Maharashtra,411038,vivek.kadam170@example.test,Accused,2022-09-05,CASE_DB,0.894,2024-02-13T17:38:00,2025-03-11T20:18:00
P004024,Tanvi K Thakur,,Female,1989-09-23,36,Sri Lankan,Business Owner,"591, Station Road, Katraj, Pune",Pune,Pune,Maharashtra,411046,tthakur469@example.test,Victim,2024-04-01,COURT_RECORD,0.908,2025-12-03T05:54:00,2026-08-11T16:55:00
P003591,Isha Dhumal,,Female,1989-11-18,36,Indian,Student,"635, Park Road, Bhosari, Pune",Pune,Pune,Maharashtra,411039,isha.dhumal@example.test,Witness,2013-06-18,CASE_DB,0.894,2020-09-02T02:17:00,2025-03-22T21:06:00
P004792,Vidya Kadam,,Female,1973-07-12,53,British,Student,"278, Park Road, Yerawada, Pune",Pune,Pune,Maharashtra,411006,,Witness,2012-02-05,CASE_DB,0.844,2018-03-21T08:13:00,2019-12-12T07:59:00
P005207,Harsh Sanjay Kulkarni,,Male,1995-08-05,31,Indian,Student,"361, Main Road, Shivajinagar, Pune",Pune,Pune,Maharashtra,411005,harsh.kulkarni945@example.test,Accused,2015-08-16,INTELLIGENCE_DB,0.88,2021-02-06T16:47:00,2023-10-02T21:31:00
P002226,Aditi Joshi,Aditi J.,Female,2001-01-11,25,Indian,Business Owner,"671, Station Road, Dhankawadi, Pune",Pune,Pune,Maharashtra,411043,ajoshi92@example.test,Person of Interest,2012-08-23,FIELD_REPORT,0.902,2021-01-14T06:26:00,2023-08-26T16:37:00
P003043,Gaurav Bhosale,,Male,1975-06-25,51,Indian,Private Employee,"11, Nagar Road, Vishrantwadi, Pune",Pune,Pune,Maharashtra,411015,gaurav.bhosale@example.test,Complainant,2015-12-26,CASE_DB,0.894,2016-08-20T14:57:00,2017-08-29T16:58:00
P002594,Yash R Sawant,,Male,1981-12-04,44,Indian,Driver / Transport,"734, College Road, Bhosari, Pune",Pune,Pune,Maharashtra,411039,yashsawant@example.test,Person of Interest,2019-06-19,IDENTITY_DB,0.922,2021-04-12T05:04:00,2021-06-24T09:31:00
P004411,Rahul Prakash Patil,,Male,1989-07-14,37,Indian,Driver / Transport,"90, Station Road, Aundh, Pune",Pune,Pune,Maharashtra,411007,rahul.patil478@example.test,Other,2025-07-06,INTELLIGENCE_DB,0.88,2025-08-02T01:13:00,2025-12-02T11:23:00
P004731,Rahul Wagh,,Male,1974-08-04,52,Indian,Student,"573, Temple Road, Aundh, Pune",Pune,Pune,Maharashtra,411007,rwagh531@example.test,Person of Interest,2022-05-13,CASE_DB,0.894,2025-07-23T05:23:00,2025-11-10T23:53:00
P003739,Omkar Salunkhe,,Male,1988-06-01,38,Indian,Homemaker,"884, Station Road, Katraj, Pune",Pune,Pune,Maharashtra,411046,omkar.salunkhe@example.test,Person of Interest,2024-07-11,IDENTITY_DB,0.922,2025-01-23T05:40:00,2026-03-16T01:16:00
P006364,Kavya More,,Female,1980-01-16,46,Indian,Business Owner,"10, Ring Road, Pimpri, Pune",Pune,Pune,Maharashtra,411018,kavyamore@example.test,Other,2015-02-13,INTELLIGENCE_DB,0.88,2015-09-30T05:31:00,2026-03-23T11:58:00
P003740,Rahul Sharma,Rahul,Male,1973-11-19,52,Indian,Business Owner,"857, Nagar Road, Swargate, Pune",Pune,Pune,Maharashtra,411037,rahul.sharma286@example.test,Person of Interest,2018-04-10,CASE_DB,0.944,2019-06-29T11:25:00,2024-02-05T15:02:00
P002512,Kunal D Shinde,K. Shinde,Male,1998-03-09,28,Indian,Government Employee,"651, Nagar Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,kshinde204@example.test,Other,2015-01-13,LEGACY_DB,0.874,2020-03-29T21:34:00,2022-05-13T06:07:00
P001660,Shreya Raj Joshi,,Female,1971-02-13,55,Indian,Self Employed,"806, Market Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,shreya.joshi@example.test,Accused,2013-11-04,COURT_RECORD,0.908,2016-05-19T15:25:00,2025-09-12T04:12:00
P003560,Neha Kiran Dhumal,,Female,1976-09-11,49,Indian,Self Employed,"815, Temple Road, Viman Nagar, Pune",Pune,Pune,Maharashtra,411014,nehadhumal@example.test,Accused,2018-05-02,COURT_RECORD,0.908,2021-12-11T03:39:00,2022-11-02T14:09:00
P006287,Priya Dilip Patil,,Female,1983-07-01,43,Indian,Business Owner,"836, College Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,,Victim,2016-08-06,CASE_DB,0.844,2023-10-29T09:36:00,2024-11-21T03:07:00
P006067,Priya Dhumal,Priya D.,Female,1991-12-24,34,Indian,Professional,"216, Station Road, Chinchwad, Pune",Pune,Pune,Maharashtra,411033,,Person of Interest,2013-05-05,INTELLIGENCE_DB,0.88,2025-01-31T20:47:00,2026-04-11T18:36:00
P002912,Aarav Naik,,Male,1996-08-07,30,Indian,Self Employed,"137, Main Road, Kothrud, Pune",Pune,Pune,Maharashtra,411038,aarav.naik@example.test,Accused,2019-07-14,INTELLIGENCE_DB,0.88,2025-12-24T22:24:00,2026-07-05T11:49:00
P002468,Ritesh Ramesh Desai,,Male,1984-04-08,42,Indian,Self Employed,"142, Link Road, Chinchwad, Pune",Pune,Pune,Maharashtra,411033,riteshdesai@example.test,Victim,2012-08-14,COURT_RECORD,0.908,2020-12-20T19:19:00,2021-09-07T18:00:00
P000891,Nikita S Gaikwad,Nikita Kiran,Female,1979-06-16,47,Indian,Business Owner,"978, Link Road, Aundh, Pune",Pune,Pune,Maharashtra,411007,nikita.gaikwad336@example.test,Victim,2017-06-04,FIELD_REPORT,0.902,2019-04-03T21:44:00,2025-05-12T10:23:00
P002103,Pooja Anil Kadam,,Female,1993-07-04,33,British,Business Owner,"979, Nagar Road, Kothrud, Pune",Pune,Pune,Maharashtra,411038,pkadam615@example.test,Complainant,2018-10-08,CASE_DB,0.894,2026-07-25T13:34:00,2026-08-10T03:06:00
P001289,Vivek Sawant,,Male,1992-11-18,33,Indian,Private Employee,"460, Main Road, Kondhwa, Pune",Pune,Pune,Maharashtra,411048,vivek.sawant@example.test,Victim,2017-01-17,LEGACY_DB,0.824,2020-09-06T00:50:00,2026-02-07T04:39:00
P003011,Omkar R Pande,Omkar P.,Male,1997-08-06,29,Indian,Homemaker,"377, Nagar Road, Chinchwad, Pune",Pune,Pune,Maharashtra,411033,omkarpande@example.test,Complainant,2015-11-24,IDENTITY_DB,0.972,2024-01-13T10:52:00,2025-04-23T06:43:00
P001601,Aditya Ramesh Thakur,Aditya T.,Male,1966-01-04,60,Indian,Retired,"115, Canal Road, Wakad, Pune",Pune,Pune,Maharashtra,411057,aditya.thakur2@example.test,Witness,2013-08-14,FIELD_REPORT,0.902,2018-05-24T01:05:00,2021-05-12T20:10:00
P006336,Anjali Dilip Naik,Anjali Anil,Female,1980-09-10,45,Indian,Government Employee,"747, Link Road, Bhosari, Pune",Pune,Pune,Maharashtra,411039,anaik225@example.test,Person of Interest,2023-01-31,FIELD_REPORT,0.902,2023-10-25T21:12:00,2025-08-09T23:31:00
P004874,Vaishnavi T.,Vaishnavi Sanjay,Female,1990-06-01,36,Indian,Private Employee,"750, College Road, Yerawada, Pune",Pune,Pune,Maharashtra,411006,vaishnavi.thakur@example.test,Witness,2013-08-02,LEGACY_DB,0.874,2022-02-19T22:26:00,2022-02-21T19:51:00
P002164,Arjun Sanjay Mane,Arjun Sanjay,Male,1997-10-01,28,Indian,Private Employee,"835, Main Road, Yerawada, Pune",Pune,Pune,Maharashtra,411006,arjunmane@example.test,Complainant,2024-07-28,CASE_DB,0.944,2024-12-12T02:46:00,2025-07-22T02:07:00
P005621,Nikita Wagh,,Female,1988-08-15,38,Indian,Driver / Transport,"247, Market Road, Baner, Pune",Pune,Pune,Maharashtra,411045,nikita.wagh885@example.test,Person of Interest,2014-06-24,INTELLIGENCE_DB,0.88,2025-04-22T04:22:00,2026-04-04T11:53:00
P003784,A. Kulkarni,,Male,1997-10-04,28,Indian,Business Owner,"116, Nagar Road, Viman Nagar, Pune",Pune,Pune,Maharashtra,411014,,Accused,2021-11-23,CASE_DB,0.844,2025-06-02T10:55:00,2025-07-16T23:58:00
P003595,Vikas Salunkhe,V. Salunkhe,Male,1969-11-08,56,Indian,Skilled Worker,"931, Temple Road, Shivajinagar, Pune",Pune,Pune,Maharashtra,411005,vikas.salunkhe@example.test,Witness,2014-05-01,CASE_DB,0.944,2017-06-09T18:06:00,2021-05-19T00:10:00
P003539,Rahul A Sawant,,Male,1968-11-22,57,Indian,Private Employee,"646, Main Road, Viman Nagar, Pune",Pune,Pune,Maharashtra,411014,rahulsawant@example.test,Complainant,2018-03-25,LEGACY_DB,0.824,2024-09-11T12:59:00,2025-03-15T07:23:00
P006227,Omkar Dhumal,,Male,2000-05-08,26,Indian,Business Owner,"316, Temple Road, Vishrantwadi, Pune",Pune,Pune,Maharashtra,411015,omkar.dhumal502@example.test,Other,2016-09-27,LEGACY_DB,0.824,2021-04-09T13:41:00,2026-04-12T14:46:00
P003061,G. Sutar,,Male,1975-09-15,50,Indian,Private Employee,"850, Market Road, Vishrantwadi, Pune",Pune,Pune,Maharashtra,411015,gsutar977@example.test,Witness,2023-02-07,COURT_RECORD,0.908,2024-10-20T23:44:00,2026-04-06T15:52:00
P000942,Dhruv R Gaikwad,,Male,1976-05-01,50,Indian,Driver / Transport,"35, Canal Road, Shivajinagar, Pune",Pune,Pune,Maharashtra,411005,dhruv.gaikwad@example.test,Other,2014-07-17,CASE_DB,0.894,2025-05-21T05:11:00,2025-06-22T13:50:00
P002308,Mayur Sutar,,Male,1968-02-12,58,Indian,Student,"225, Canal Road, Yerawada, Pune",Pune,Pune,Maharashtra,411006,mayursutar@example.test,Witness,2015-04-09,LEGACY_DB,0.824,2017-06-30T20:59:00,2022-06-16T12:48:00
P003572,Gaurav Naik,,Male,1991-01-20,35,Indian,Daily Wage Worker,"930, Main Road, Kondhwa, Pune",Pune,Pune,Maharashtra,411048,gaurav.naik754@example.test,Victim,2022-11-20,CASE_DB,0.894,2024-10-24T10:40:00,2025-02-22T03:23:00
P001253,Aditya Salunkhe,Aditya,Male,1978-03-09,48,Indian,Business Owner,"431, Market Road, Shivajinagar, Pune",Pune,Pune,Maharashtra,411005,asalunkhe493@example.test,Other,2013-10-17,CASE_DB,0.944,2014-01-21T21:31:00,2020-12-05T03:49:00
P000324,Tejas Wagh,,Male,2004-10-08,21,Indian,Student,"371, Ring Road, Viman Nagar, Pune",Pune,Pune,Maharashtra,411014,tejas.wagh@example.test,Accused,2023-09-06,CASE_DB,0.894,2025-04-29T19:27:00,2025-05-12T15:45:00
P004509,Sneha Naik,,Female,1988-10-03,37,Nepalese,Self Employed,"695, Main Road, Viman Nagar, Pune",Pune,Pune,Maharashtra,411014,snehanaik@example.test,Victim,2023-12-16,IDENTITY_DB,0.922,2026-07-31T00:37:00,2026-08-21T21:36:00
P006830,Sneha Pawar,,Female,1999-11-14,26,Indian,Student,"205, Link Road, Swargate, Pune",Pune,Pune,Maharashtra,411037,sneha.pawar126@example.test,Victim,2017-08-05,LEGACY_DB,0.824,2021-07-21T18:01:00,2022-08-02T03:43:00
P003405,Tejas Gore,,Male,1994-05-07,32,Other,Self Employed,"149, Canal Road, Dhankawadi, Pune",Pune,Pune,Maharashtra,411043,tgore772@example.test,Person of Interest,2012-03-29,FIELD_REPORT,0.852,2025-08-17T11:52:00,2025-09-21T00:53:00
P004994,Kunal Jadhav,,Male,1999-12-19,26,Indian,Government Employee,"948, Nagar Road, Dhankawadi, Pune",Pune,Pune,Maharashtra,411043,,Complainant,2024-09-18,INTELLIGENCE_DB,0.83,2025-01-16T22:15:00,2025-07-15T00:02:00
P000104,Arjun Pawar,Arjun Sanjay,Male,1998-05-11,28,Indian,Unemployed,"976, Link Road, Wakad, Pune",Pune,Pune,Maharashtra,411057,arjunpawar@example.test,Accused,2025-10-05,COURT_RECORD,0.958,2026-02-07T17:30:00,2026-02-11T08:45:00
P006443,Vikas Desai,,Male,1988-04-07,38,Indian,Homemaker,"665, Ring Road, Shivajinagar, Pune",Pune,Pune,Maharashtra,411005,,Accused,2012-04-05,IDENTITY_DB,0.872,2025-11-17T00:55:00,2026-08-16T19:43:00
P005621,Nikita Wagh,,Female,1988-08-15,38,Indian,Driver / Transport,"772, Park Road, Baner, Pune",Pune,Pune,Maharashtra,411045,nwagh112@example.test,Witness,2016-04-07,CASE_DB,0.894,2016-10-05T16:41:00,2023-03-02T09:31:00
P002208,Abhishek Shinde,,Male,1993-12-17,32,Indian,Driver / Transport,"569, Main Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,abhishek.shinde@example.test,Witness,2023-09-16,FIELD_REPORT,0.852,2025-02-09T06:54:00,2026-08-21T03:45:00
P001791,Arjun Kadam,,Male,1980-01-01,46,Indian,Business Owner,"518, Main Road, Wakad, Pune",Pune,Pune,Maharashtra,411057,arjunkadam@example.test,Complainant,2021-03-08,CASE_DB,0.894,2026-03-04T07:43:00,2026-07-21T14:17:00
P005101,Rahul R Joshi,,Male,2007-11-13,18,Indian,Student,"298, Canal Road, Baner, Pune",Pune,Pune,Maharashtra,411045,,Witness,2022-11-04,LEGACY_DB,0.774,2024-10-21T06:16:00,2025-09-08T04:31:00
P000471,Rohan A Dhumal,,Male,2002-08-12,24,Indian,Driver / Transport,"583, Canal Road, Shivajinagar, Pune",Pune,Pune,Maharashtra,411005,rdhumal356@example.test,Witness,2015-05-09,CASE_DB,0.894,2017-04-25T04:39:00,2023-07-13T01:20:00
P002932,Mrunal P.,,Female,1996-06-14,30,Indian,Business Owner,"711, Canal Road, Kothrud, Pune",Pune,Pune,Maharashtra,411038,mrunal.patil@example.test,Witness,2022-03-22,CASE_DB,0.894,2023-05-04T16:38:00,2025-12-07T08:36:00
P006412,Simran M.,,Female,1984-06-08,42,Indian,Daily Wage Worker,"574, Station Road, Kondhwa, Pune",Pune,Pune,Maharashtra,411048,simranmore@example.test,Person of Interest,2022-01-24,IDENTITY_DB,0.922,2025-04-09T09:55:00,2026-08-07T04:56:00
P000885,Aniket Pawar,,Male,1988-04-02,38,Indian,Self Employed,"977, Main Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,aniket.pawar913@example.test,Victim,2022-02-05,LEGACY_DB,0.824,2022-05-19T05:31:00,2023-12-19T12:34:00
P000605,Aniket Ramesh Thakur,,Male,1962-03-20,64,Indian,Retired,"602, Main Road, Viman Nagar, Pune",Pune,Pune,Maharashtra,411014,athakur145@example.test,Complainant,2023-03-21,COURT_RECORD,0.908,2023-07-02T00:33:00,2024-08-19T17:51:00
P003303,Nikita K Salunkhe,,Female,1971-07-24,55,Indian,Student,"637, Market Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,nikita.salunkhe@example.test,Accused,2019-02-12,LEGACY_DB,0.824,2021-06-09T02:44:00,2022-12-14T02:44:00
P005493,Sonali Dhumal,,Female,1958-11-04,67,Indian,Retired,"891, Nagar Road, Bhosari, Pune",Pune,Pune,Maharashtra,411039,sonalidhumal@example.test,Witness,2021-11-25,CASE_DB,0.894,2025-09-17T22:41:00,2025-10-05T00:25:00
P005876,Tanu T.,Tanu,Other,1985-09-10,40,Indian,Student,"31, Market Road, Swargate, Pune",Pune,Pune,Maharashtra,411037,tanu.thakur357@example.test,Complainant,2017-02-02,IDENTITY_DB,0.972,2019-01-28T22:57:00,2022-03-12T08:59:00
P003918,Nikita Kumar Bhosale,,Female,2001-04-18,25,Indian,Homemaker,"115, Canal Road, Viman Nagar, Pune",Pune,Pune,Maharashtra,411014,nbhosale657@example.test,Victim,2024-03-20,IDENTITY_DB,0.922,2024-11-17T05:58:00,2025-07-18T16:47:00
P006990,Ritesh Gaikwad,Ritesh Raj,Male,1980-08-24,46,Indian,Student,"621, Canal Road, Kothrud, Pune",Pune,Pune,Maharashtra,411038,ritesh.gaikwad@example.test,Witness,2017-09-26,IDENTITY_DB,0.972,2025-08-10T12:54:00,2025-10-22T06:47:00
P006255,Deepa Patil,D. Patil,Female,1991-08-07,35,Indian,Private Employee,"324, Canal Road, Shivajinagar, Pune",Pune,Pune,Maharashtra,411005,deepapatil@example.test,Victim,2020-07-15,COURT_RECORD,0.958,2025-07-18T02:04:00,2026-04-30T11:59:00
P002823,Shruti Raj Mane,,Female,1960-09-24,65,Indian,Retired,"808, Station Road, Vishrantwadi, Pune",Pune,Pune,Maharashtra,411015,shruti.mane797@example.test,Victim,2016-12-28,INTELLIGENCE_DB,0.88,2020-10-01T07:38:00,2023-05-27T23:52:00
P001203,Kavya Kale,,Female,1993-10-25,32,Indian,Private Employee,"614, Ring Road, Chinchwad, Pune",Pune,Pune,Maharashtra,411033,kkale315@example.test,Witness,2018-01-29,FIELD_REPORT,0.852,2023-05-14T15:03:00,2023-11-03T07:18:00
P006060,Pallavi Sawant,P. Sawant,Female,1991-03-10,35,Indian,Retired,"371, College Road, Yerawada, Pune",Pune,Pune,Maharashtra,411006,pallavi.sawant@example.test,Accused,2023-03-28,FIELD_REPORT,0.902,2024-03-04T04:41:00,2026-03-28T18:55:00
P001201,Ritesh Deshmukh,Ritesh,Male,1963-05-23,63,Indian,Retired,"638, Link Road, Yerawada, Pune",Pune,Pune,Maharashtra,411006,riteshdeshmukh@example.test,Witness,2018-01-28,IDENTITY_DB,0.972,2022-08-12T23:52:00,2024-03-17T07:26:00
P006922,Pranav Joshi,,Male,1999-12-20,26,Indian,Daily Wage Worker,"552, Main Road, Shivajinagar, Pune",Pune,Pune,Maharashtra,411005,pranav.joshi279@example.test,Complainant,2016-05-03,IDENTITY_DB,0.922,2020-03-22T11:05:00,2020-05-13T03:29:00
P001906,Meera Shinde,,Female,1997-01-13,29,Indian,Business Owner,"447, Link Road, Vishrantwadi, Pune",Pune,Pune,Maharashtra,411015,mshinde91@example.test,Accused,2015-09-18,LEGACY_DB,0.824,2025-03-11T16:14:00,2026-01-15T16:33:00
P002467,Bhavana Sanjay Shinde,,Female,1984-02-02,42,Indian,Self Employed,"210, College Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,bhavana.shinde@example.test,Person of Interest,2022-10-15,LEGACY_DB,0.824,2023-04-05T14:51:00,2024-11-17T20:50:00
P002640,Sahil Chavan,Sahil C.,Male,1969-02-04,57,Indian,Driver / Transport,"163, Station Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,sahilchavan@example.test,Witness,2013-08-11,FIELD_REPORT,0.902,2022-08-03T19:30:00,2026-05-30T08:25:00
P003562,Sakshi Joshi,,Female,1994-04-12,32,Indian,Private Employee,"867, Nagar Road, Bhosari, Pune",Pune,Pune,Maharashtra,411039,sakshi.joshi240@example.test,Accused,2013-02-01,FIELD_REPORT,0.852,2024-07-03T18:07:00,2026-08-13T02:47:00
P000403,Bhavana Joshi,,Female,1994-06-10,32,Indian,Driver / Transport,"298, Park Road, Chinchwad, Pune",Pune,Pune,Maharashtra,411033,bjoshi333@example.test,Victim,2023-11-26,FIELD_REPORT,0.852,2024-12-18T06:13:00,2025-06-30T19:20:00
P006624,Sakshi Kiran Deshmukh,,Female,1995-07-05,31,American,Government Employee,"871, Link Road, Vishrantwadi, Pune",Pune,Pune,Maharashtra,411015,sakshi.deshmukh@example.test,Accused,2013-06-23,LEGACY_DB,0.824,2020-06-08T21:59:00,2025-10-01T14:40:00
P002165,Harsh Prakash Gore,,Male,1990-11-15,35,Indian,Business Owner,"780, Temple Road, Swargate, Pune",Pune,Pune,Maharashtra,411037,harshgore@example.test,Accused,2014-03-28,COURT_RECORD,0.908,2023-08-03T17:05:00,2026-06-13T08:33:00
P002644,Nikita Kadam,,Female,1988-07-12,38,Indian,Student,"499, College Road, Viman Nagar, Pune",Pune,Pune,Maharashtra,411014,nikita.kadam90@example.test,Witness,2014-11-18,COURT_RECORD,0.908,2018-09-22T19:14:00,2020-12-26T10:09:00
P002056,A. Naik,A. Naik,Male,1993-05-25,33,Indian,Private Employee,"130, Market Road, Viman Nagar, Pune",Pune,Pune,Maharashtra,411014,anaik115@example.test,Witness,2018-12-28,FIELD_REPORT,0.902,2025-06-10T11:12:00,2026-04-05T18:11:00
P000126,Bhavana Raj Dhumal,,Female,1968-06-01,58,Indian,Government Employee,"81, Ring Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,,Witness,2012-09-02,FIELD_REPORT,0.802,2020-07-02T17:53:00,2024-02-27T10:04:00
P001880,Akash Sawant,,Male,1967-10-12,58,Indian,Unemployed,"952, Nagar Road, Baner, Pune",Pune,Pune,Maharashtra,411045,akashsawant@example.test,Complainant,2021-11-04,LEGACY_DB,0.824,2022-08-30T07:35:00,2023-12-03T09:05:00
P004762,Deepa Ramesh Dhumal,,Female,1972-09-20,53,Indian,Private Employee,"290, Park Road, Swargate, Pune",Pune,Pune,Maharashtra,411037,deepa.dhumal334@example.test,Other,2015-12-21,IDENTITY_DB,0.922,2016-06-08T03:43:00,2024-08-11T02:23:00
P005600,Riya Dilip Gore,,Female,1982-09-28,43,Indian,Homemaker,"787, Temple Road, Chinchwad, Pune",Pune,Pune,Maharashtra,411033,rgore501@example.test,Witness,2022-12-08,LEGACY_DB,0.824,2024-10-19T22:51:00,2026-05-22T16:25:00
P005563,Shreya M Sawant,,Female,1994-08-17,32,Indian,Self Employed,"218, Main Road, Kothrud, Pune",Pune,Pune,Maharashtra,411038,shreya.sawant@example.test,Other,2016-05-03,COURT_RECORD,0.908,2022-06-15T04:09:00,2025-02-11T23:15:00
P006776,Dhruv Kumar Deshmukh,,Male,1990-12-11,35,Indian,Government Employee,"192, Temple Road, Baner, Pune",Pune,Pune,Maharashtra,411045,dhruvdeshmukh@example.test,Witness,2018-07-08,FIELD_REPORT,0.852,2020-03-17T01:07:00,2020-04-01T22:22:00
P005035,M. Kadam,Meera Sanjay,Female,1991-12-05,34,Indian,Government Employee,"105, Park Road, Chinchwad, Pune",Pune,Pune,Maharashtra,411033,,Witness,2013-07-25,COURT_RECORD,0.908,2021-09-24T10:52:00,2024-12-05T08:40:00
P002923,Saurabh Sanjay Kulkarni,,Male,1965-08-22,61,Indian,Retired,"577, Station Road, Wakad, Pune",Pune,Pune,Maharashtra,411057,skulkarni11@example.test,Victim,2012-10-03,COURT_RECORD,0.908,2021-05-05T17:30:00,2022-02-02T16:33:00
P006569,Shubham Ramesh More,,Male,1995-02-16,31,Indian,Business Owner,"732, Link Road, Aundh, Pune",Pune,Pune,Maharashtra,411007,shubham.more@example.test,Person of Interest,2015-11-12,CASE_DB,0.894,2024-09-20T01:02:00,2025-03-06T15:13:00
P006910,R. Dhumal,,Male,1976-08-26,50,Indian,Professional,"80, Park Road, Chinchwad, Pune",Pune,Pune,Maharashtra,411033,riteshdhumal@example.test,Witness,2023-01-02,IDENTITY_DB,0.922,2025-05-15T17:48:00,2026-01-07T11:28:00
P006921,Harsh Kale,,Male,2000-10-25,25,Indian,Business Owner,"856, Main Road, Chinchwad, Pune",Pune,Pune,Maharashtra,411033,harsh.kale847@example.test,Accused,2020-04-23,CASE_DB,0.894,2024-08-19T09:13:00,2025-05-31T06:02:00
