phone_id,phone_number,country_code,carrier,circle,activation_date,deactivation_date,phone_status,registered_person_id,source
PH005473,9735733463,+91,Carrier_B,Maharashtra,2017-11-17,2019-09-04,Suspended,P004370,SYNTH_TELECOM_DB
PH005474,9851388628,+91,Carrier_A,Maharashtra,2013-08-30,,Active,P000330,SYNTH_CDR_DB
PH005475,9548762108,+91,Carrier_E,Maharashtra,2026-04-26,,Active,P004390,SYNTH_CDR_DB
PH005476,9721302388,+91,Carrier_C,Maharashtra,2016-05-24,2018-12-13,Inactive,P004707,SYNTH_TELECOM_DB
PH005477,9294775466,+91,Carrier_C,Maharashtra,2021-05-08,2021-09-29,Inactive,P004560,SYNTH_TELECOM_DB
PH005478,9743575986,+91,Carrier_D,Maharashtra,2015-10-30,,Active,P004053,SYNTH_TELECOM_DB
PH005479,9720432166,+91,Carrier_C,Maharashtra,2020-03-08,,Active,P005383,SYNTH_IDENTITY_DB
PH005480,9964180885,+91,Carrier_D,Maharashtra,2011-06-15,,Active,P000969,SYNTH_IDENTITY_DB
PH005481,9537839098,+91,Carrier_D,Maharashtra,2016-09-02,,Active,P000807,SYNTH_IDENTITY_DB
PH005482,9140918074,+91,Carrier_D,Maharashtra,2024-09-02,,Active,P000710,SYNTH_LEGACY_DB
PH005483,9288734511,+91,Carrier_D,Maharashtra,2021-05-26,2022-09-20,Suspended,P006126,SYNTH_CDR_DB
PH005484,9463501959,+91,Carrier_B,Maharashtra,2014-07-13,,Active,P001303,SYNTH_IDENTITY_DB
PH005485,9714462254,+91,Carrier_A,Maharashtra,2015-10-20,2021-08-07,Inactive,P000983,SYNTH_LEGACY_DB
PH005486,9772762077,+91,Carrier_C,Maharashtra,2012-06-16,2013-11-05,Reassigned,P000604,SYNTH_TELECOM_DB
PH005487,9283379586,+91,Carrier_A,Maharashtra,2010-05-13,,Active,P000860,SYNTH_IDENTITY_DB
PH005488,9839441461,+91,Carrier_D,Maharashtra,2012-05-14,,Active,P000907,SYNTH_LEGACY_DB
PH005489,9674832431,+91,Carrier_C,Maharashtra,2023-10-28,,Active,P001487,SYNTH_CDR_DB
PH005490,9983922630,+91,Carrier_C,Maharashtra,2022-06-16,,Active,P003497,SYNTH_TELECOM_DB
PH005491,9373355772,+91,Carrier_D,Maharashtra,2021-07-25,,Active,P005244,SYNTH_TELECOM_DB
PH005492,9889974248,+91,Carrier_B,Maharashtra,2013-06-21,2018-12-18,Inactive,P002569,SYNTH_TELECOM_DB
PH005493,9719538580,+91,Carrier_A,Maharashtra,2018-07-31,,Active,P004516,SYNTH_CDR_DB
PH005494,9137394115,+91,Carrier_D,Maharashtra,2024-12-15,2026-08-29,Inactive,P004196,SYNTH_TELECOM_DB
PH005495,9986279896,+91,Carrier_D,Maharashtra,2024-04-09,,Active,P000750,SYNTH_IDENTITY_DB
PH005496,9546587682,+91,Carrier_C,Maharashtra,2020-04-23,,Active,P005046,SYNTH_CDR_DB
PH005497,9850842068,+91,Carrier_D,Maharashtra,2017-02-07,2023-01-29,Inactive,P001323,SYNTH_TELECOM_DB
PH005498,9524874389,+91,Carrier_A,Maharashtra,2023-04-08,,Active,P000447,SYNTH_IDENTITY_DB
PH005499,9943483160,+91,Carrier_B,Maharashtra,2019-07-18,,Active,P001710,SYNTH_TELECOM_DB
PH005500,9358206155,+91,Carrier_C,Maharashtra,2011-05-08,,Active,P004757,SYNTH_TELECOM_DB
PH005501,9685438401,+91,Carrier_B,Maharashtra,2025-10-26,,Active,P000646,SYNTH_TELECOM_DB
PH005502,9871386338,+91,Carrier_B,Maharashtra,2018-05-08,,Active,P005726,SYNTH_TELECOM_DB
PH005503,9957863379,+91,Carrier_C,Maharashtra,2023-10-15,,Active,P003607,SYNTH_IDENTITY_DB
PH005504,9729986847,+91,Carrier_B,Maharashtra,2025-05-04,,Active,P004001,SYNTH_TELECOM_DB
PH005505,9263153966,+91,Carrier_B,Maharashtra,2019-12-02,2023-01-29,Reassigned,P005614,SYNTH_CDR_DB
PH005506,9255585532,+91,Carrier_A,Maharashtra,2011-03-03,,Active,P006569,SYNTH_TELECOM_DB
PH005507,9465146363,+91,Carrier_A,Maharashtra,2019-02-26,,Active,P005214,SYNTH_TELECOM_DB
PH005508,9757969155,+91,Carrier_A,Maharashtra,2018-05-19,,Active,P006631,SYNTH_CDR_DB
PH005509,9534596206,+91,Carrier_C,Maharashtra,2017-05-24,,Active,P000044,SYNTH_IDENTITY_DB
PH005510,9554639056,+91,Carrier_A,Maharashtra,2013-04-02,,Active,P000810,SYNTH_TELECOM_DB
PH005511,9296625721,+91,Carrier_B,Maharashtra,2012-07-10,,Active,P004743,SYNTH_CDR_DB
PH005512,9165069701,+91,Carrier_B,Maharashtra,2014-05-29,,Active,P001620,SYNTH_LEGACY_DB
PH005513,9921137210,+91,Carrier_D,Maharashtra,2022-11-25,,Active,P000011,SYNTH_TELECOM_DB
PH005514,9799192550,+91,Carrier_C,Maharashtra,2010-10-25,2011-04-09,Suspended,P005214,SYNTH_TELECOM_DB
PH005515,9781541884,+91,Carrier_A,Maharashtra,2010-02-08,,Active,P005567,SYNTH_TELECOM_DB
PH005516,9772196334,+91,Carrier_A,Maharashtra,2010-10-15,,Active,P003097,SYNTH_IDENTITY_DB
PH005517,9948216391,+91,Carrier_A,Maharashtra,2014-03-26,,Active,P006551,SYNTH_TELECOM_DB
PH005518,9309796447,+91,Carrier_C,Maharashtra,2013-11-11,,Active,P005591,SYNTH_IDENTITY_DB
PH005519,9776105323,+91,Carrier_A,Maharashtra,2024-10-11,,Active,P003417,SYNTH_CDR_DB
PH005520,9826283067,+91,Carrier_D,Maharashtra,2022-07-23,,Active,P002892,SYNTH_TELECOM_DB
PH005521,9431706899,+91,Carrier_A,Maharashtra,2022-03-18,2026-03-20,Inactive,P005745,SYNTH_LEGACY_DB
PH005522,9560585249,+91,Carrier_A,Maharashtra,2013-07-25,2015-09-03,Reassigned,P002554,SYNTH_TELECOM_DB
PH005523,9687635790,+91,Carrier_C,Maharashtra,2020-02-12,,Active,P005222,SYNTH_LEGACY_DB
PH005524,9724848834,+91,Carrier_A,Maharashtra,2017-07-18,,Active,P004139,SYNTH_TELECOM_DB
PH005525,9138019306,+91,Carrier_A,Maharashtra,2012-02-21,,Active,P001079,SYNTH_TELECOM_DB
PH005526,9582570720,+91,Carrier_A,Maharashtra,2021-09-12,,Active,P001507,SYNTH_TELECOM_DB
PH005527,9456152407,+91,Carrier_A,Maharashtra,2013-07-10,,Active,P001859,SYNTH_IDENTITY_DB
PH005528,9559063539,+91,Carrier_D,Maharashtra,2010-09-02,2010-11-03,Suspended,P003297,SYNTH_TELECOM_DB
PH005529,9710843474,+91,Carrier_A,Maharashtra,2016-12-27,,Active,P000211,SYNTH_TELECOM_DB
PH005530,9402637494,+91,Carrier_B,Maharashtra,2014-09-28,,Active,P006509,SYNTH_TELECOM_DB
PH005531,9737177535,+91,Carrier_A,Maharashtra,2013-07-05,,Active,P002481,SYNTH_CDR_DB
PH005532,9929353176,+91,Carrier_B,Maharashtra,2024-11-04,2026-08-29,Inactive,P001327,SYNTH_CDR_DB
PH005533,9397266700,+91,Carrier_C,Maharashtra,2012-09-06,,Active,P002599,SYNTH_CDR_DB
PH005534,9783542110,+91,Carrier_C,Maharashtra,2022-11-04,,Active,P001190,SYNTH_TELECOM_DB
PH005535,9502871263,+91,Carrier_E,Maharashtra,2017-05-02,2019-09-03,Suspended,P004779,SYNTH_TELECOM_DB
PH005536,9278862536,+91,Carrier_A,Maharashtra,2018-05-08,,Active,P006302,SYNTH_TELECOM_DB
PH005537,9706354178,+91,Carrier_D,Maharashtra,2015-05-03,,Active,P000931,SYNTH_CDR_DB
PH005538,9689365941,+91,Carrier_A,Maharashtra,2022-04-04,2024-07-22,Suspended,P005787,SYNTH_TELECOM_DB
PH005539,9361737411,+91,Carrier_B,Maharashtra,2010-03-31,,Active,P005956,SYNTH_TELECOM_DB
PH005540,9908729440,+91,Carrier_B,Maharashtra,2025-07-15,,Active,P006101,SYNTH_CDR_DB
PH005541,9433310661,+91,Carrier_C,Maharashtra,2020-11-18,2023-10-23,Inactive,P005008,SYNTH_TELECOM_DB
PH005542,9406790828,+91,Carrier_D,Maharashtra,2019-09-30,2024-09-12,Inactive,P002287,SYNTH_LEGACY_DB
PH005543,9536491902,+91,Carrier_A,Maharashtra,2018-03-06,2022-07-09,Inactive,P000715,SYNTH_TELECOM_DB
PH005544,9588649763,+91,Carrier_A,Maharashtra,2017-01-16,2018-07-30,Suspended,P004746,SYNTH_IDENTITY_DB
PH005545,9923740039,+91,Carrier_B,Maharashtra,2012-08-16,,Active,P002531,SYNTH_TELECOM_DB
PH005546,9580890613,+91,Carrier_C,Maharashtra,2023-06-06,,Active,P000530,SYNTH_IDENTITY_DB
PH005547,9321838973,+91,Carrier_A,Maharashtra,2025-09-12,2026-08-29,Inactive,P006897,SYNTH_TELECOM_DB
PH005548,9912079129,+91,Carrier_A,Maharashtra,2025-09-30,,Active,P003405,SYNTH_TELECOM_DB
PH005549,9165932717,+91,Carrier_B,Maharashtra,2024-08-12,,Active,P005049,SYNTH_TELECOM_DB
PH005550,9367278387,+91,Carrier_A,Maharashtra,2019-05-02,,Active,P003731,SYNTH_TELECOM_DB
PH005551,9215008007,+91,Carrier_B,Maharashtra,2023-08-15,,Active,P006565,SYNTH_TELECOM_DB
PH005552,9349397311,+91,Carrier_C,Maharashtra,2025-04-23,,Active,P004181,SYNTH_CDR_DB
PH005553,9518367314,+91,Carrier_D,Maharashtra,2022-04-15,,Active,P000924,SYNTH_LEGACY_DB
PH005554,9126326175,+91,Carrier_C,Maharashtra,2024-10-21,2026-08-29,Inactive,P006661,SYNTH_TELECOM_DB
PH005555,9875934009,+91,Carrier_B,Maharashtra,2026-02-25,2026-08-29,Reassigned,P004500,SYNTH_TELECOM_DB
PH005556,9717758343,+91,Carrier_C,Maharashtra,2015-09-06,,Active,P001098,SYNTH_TELECOM_DB
PH005557,9925795125,+91,Carrier_B,Maharashtra,2022-07-30,,Active,P002133,SYNTH_TELECOM_DB
PH005558,9679421858,+91,Carrier_A,Maharashtra,2015-01-12,,Active,P002285,SYNTH_TELECOM_DB
PH005559,9867245825,+91,Carrier_A,Maharashtra,2019-09-24,,Active,P003576,SYNTH_IDENTITY_DB
PH005560,9265751593,+91,Carrier_A,Maharashtra,2013-05-11,2013-12-30,Suspended,P006355,SYNTH_TELECOM_DB
PH005561,9215649127,+91,Carrier_B,Maharashtra,2014-05-06,,Active,P005688,SYNTH_TELECOM_DB
PH005562,9312028561,+91,Carrier_B,Maharashtra,2021-03-08,2026-08-29,Inactive,P003741,SYNTH_TELECOM_DB
PH005563,9956061096,+91,Carrier_C,Maharashtra,2015-11-22,,Active,P003638,SYNTH_LEGACY_DB
PH005564,9855238959,+91,Carrier_B,Maharashtra,2018-05-01,,Active,P000590,SYNTH_IDENTITY_DB
PH005565,9334819254,+91,Carrier_B,Maharashtra,2022-07-03,,Active,P006780,SYNTH_TELECOM_DB
PH005566,9712786025,+91,Carrier_D,Maharashtra,2010-08-13,,Active,P004057,SYNTH_TELECOM_DB
PH005567,9591831730,+91,Carrier_B,Maharashtra,2026-08-21,,Active,P005287,SYNTH_CDR_DB
PH005568,9703897439,+91,Carrier_C,Maharashtra,2016-06-05,2020-08-03,Inactive,P006595,SYNTH_TELECOM_DB
PH005569,9673201164,+91,Carrier_E,Maharashtra,2012-10-10,,Active,P005286,SYNTH_TELECOM_DB
PH005570,9184080150,+91,Carrier_A,Maharashtra,2011-06-08,,Active,P004131,SYNTH_CDR_DB
PH005571,9296444608,+91,Carrier_B,Maharashtra,2011-01-01,,Active,P005770,SYNTH_CDR_DB
PH005572,9746106583,+91,Carrier_D,Maharashtra,2021-09-23,,Active,P002808,SYNTH_TELECOM_DB
PH005573,9581366247,+91,Carrier_A,Maharashtra,2010-11-03,2012-09-29,Suspended,P002400,SYNTH_TELECOM_DB
PH005574,9611509277,+91,Carrier_A,Maharashtra,2010-10-23,,Active,P006841,SYNTH_TELECOM_DB
PH005575,9677797409,+91,Carrier_B,Maharashtra,2024-08-24,,Active,P002823,SYNTH_LEGACY_DB
PH005576,9104206231,+91,Carrier_B,Maharashtra,2015-09-09,,Active,P006055,SYNTH_TELECOM_DB
PH005577,9211365454,+91,Carrier_B,Maharashtra,2017-07-31,,Active,P002942,SYNTH_TELECOM_DB
PH005578,9523718359,+91,Carrier_B,Maharashtra,2026-01-09,,Active,P006725,SYNTH_CDR_DB
PH005579,9183874081,+91,Carrier_B,Maharashtra,2021-05-02,,Active,P000770,SYNTH_TELECOM_DB
PH005580,9118102037,+91,Carrier_C,Maharashtra,2013-04-11,,Active,P001361,SYNTH_IDENTITY_DB
PH005581,9125329677,+91,Carrier_A,Maharashtra,2022-05-27,,Active,P001642,SYNTH_CDR_DB
PH005582,9521754642,+91,Carrier_C,Maharashtra,2011-11-06,,Active,P001878,SYNTH_TELECOM_DB
PH005583,9933249669,+91,Carrier_D,Maharashtra,2018-12-09,2019-06-03,Inactive,P005469,SYNTH_TELECOM_DB
PH005584,9951172943,+91,Carrier_B,Maharashtra,2015-11-13,,Active,P003870,SYNTH_TELECOM_DB
PH005585,9310224906,+91,Carrier_A,Maharashtra,2025-03-18,2026-08-29,Inactive,P002279,SYNTH_CDR_DB
PH005586,9421894733,+91,Carrier_C,Maharashtra,2014-05-31,,Active,P006747,SYNTH_IDENTITY_DB
PH005587,9676714720,+91,Carrier_A,Maharashtra,2012-08-09,,Active,P003956,SYNTH_CDR_DB
PH005588,9453822173,+91,Carrier_B,Maharashtra,2024-01-01,,Active,P000710,SYNTH_TELECOM_DB
PH005589,9797925898,+91,Carrier_A,Maharashtra,2012-10-27,2016-10-28,Inactive,P000381,SYNTH_IDENTITY_DB
PH005590,9402266821,+91,Carrier_E,Maharashtra,2026-01-01,,Active,P005852,SYNTH_CDR_DB
PH005591,9534719562,+91,Carrier_C,Maharashtra,2014-11-21,,Active,P005742,SYNTH_TELECOM_DB
PH005592,9929959807,+91,Carrier_B,Maharashtra,2015-04-21,2015-10-31,Suspended,P003189,SYNTH_TELECOM_DB
PH005593,9602192175,+91,Carrier_A,Maharashtra,2016-02-12,2019-10-23,Inactive,P005666,SYNTH_TELECOM_DB
PH005594,9526217532,+91,Carrier_B,Maharashtra,2017-04-11,,Active,P002184,SYNTH_CDR_DB
PH005595,9894085114,+91,Carrier_A,Maharashtra,2025-07-10,,Active,P003849,SYNTH_TELECOM_DB
PH005596,9924978283,+91,Carrier_C,Maharashtra,2024-04-19,,Active,P002173,SYNTH_TELECOM_DB
PH005597,9463090562,+91,Carrier_D,Maharashtra,2024-01-21,,Active,P004772,SYNTH_TELECOM_DB
PH005598,9342149238,+91,Carrier_B,Maharashtra,2024-10-18,,Active,P001034,SYNTH_TELECOM_DB
PH005599,9911943672,+91,Carrier_B,Maharashtra,2014-08-18,2017-03-27,Suspended,P000527,SYNTH_LEGACY_DB
PH005600,9655026772,+91,Carrier_A,Maharashtra,2012-09-15,2015-04-19,Suspended,P003927,SYNTH_TELECOM_DB
PH005601,9171312780,+91,Carrier_A,Maharashtra,2026-07-11,,Active,P001610,SYNTH_CDR_DB
PH005602,9236368826,+91,Carrier_C,Maharashtra,2020-06-20,2026-08-25,Inactive,P006004,SYNTH_LEGACY_DB
PH005603,9807828685,+91,Carrier_D,Maharashtra,2011-01-10,,Active,P006280,SYNTH_CDR_DB
PH005604,9517800715,+91,Carrier_C,Maharashtra,2011-06-07,,Active,P002560,SYNTH_TELECOM_DB
PH005605,9572522838,+91,Carrier_A,Maharashtra,2026-04-19,,Active,P003676,SYNTH_TELECOM_DB
PH005606,9172071180,+91,Carrier_A,Maharashtra,2018-11-25,,Active,P001275,SYNTH_TELECOM_DB
PH005607,9197609946,+91,Carrier_A,Maharashtra,2023-11-10,,Active,P005454,SYNTH_TELECOM_DB
PH005608,9977181511,+91,Carrier_A,Maharashtra,2013-08-17,2016-01-15,Reassigned,P003373,SYNTH_TELECOM_DB
PH005609,9217096994,+91,Carrier_C,Maharashtra,2015-04-12,,Active,P006646,SYNTH_TELECOM_DB
PH005610,9796333324,+91,Carrier_D,Maharashtra,2012-07-28,,Active,P002470,SYNTH_CDR_DB
PH005611,9941780089,+91,Carrier_A,Maharashtra,2023-08-14,,Active,P004618,SYNTH_TELECOM_DB
PH005612,9675416260,+91,Carrier_D,Maharashtra,2014-03-30,,Active,P003581,SYNTH_TELECOM_DB
PH005613,9269166762,+91,Carrier_A,Maharashtra,2026-04-21,2026-08-29,Suspended,P005251,SYNTH_TELECOM_DB
PH005614,9235649442,+91,Carrier_B,Maharashtra,2018-07-18,,Active,P006676,SYNTH_TELECOM_DB
PH005615,9561564846,+91,Carrier_A,Maharashtra,2024-02-18,,Active,P002288,SYNTH_TELECOM_DB
PH005616,9173662729,+91,Carrier_A,Maharashtra,2023-12-29,2026-08-29,Inactive,P003527,SYNTH_IDENTITY_DB
PH005617,9751141974,+91,Carrier_D,Maharashtra,2017-05-29,,Active,P006933,SYNTH_TELECOM_DB
PH005618,9637640532,+91,Carrier_C,Maharashtra,2015-09-09,,Active,P003907,SYNTH_LEGACY_DB
PH005619,9131937417,+91,Carrier_A,Maharashtra,2018-04-13,,Active,P005279,SYNTH_TELECOM_DB
PH005620,9304947580,+91,Carrier_B,Maharashtra,2026-06-21,,Active,P004192,SYNTH_LEGACY_DB
PH005621,9711783102,+91,Carrier_A,Maharashtra,2010-08-16,,Active,P001090,SYNTH_IDENTITY_DB
PH005622,9448021848,+91,Carrier_A,Maharashtra,2010-04-04,,Active,P001872,SYNTH_TELECOM_DB
PH005623,9900952849,+91,Carrier_A,Maharashtra,2024-01-27,,Active,P004540,SYNTH_TELECOM_DB
PH005624,9569800227,+91,Carrier_A,Maharashtra,2018-07-06,,Active,P006820,SYNTH_TELECOM_DB
PH005625,9994547295,+91,Carrier_A,Maharashtra,2011-01-29,,Active,P001463,SYNTH_TELECOM_DB
PH005626,9416780046,+91,Carrier_B,Maharashtra,2026-01-21,,Active,P000281,SYNTH_TELECOM_DB
PH005627,9491034316,+91,Carrier_C,Maharashtra,2011-03-08,,Active,P001346,SYNTH_CDR_DB
PH005628,9146293704,+91,Carrier_C,Maharashtra,2014-03-19,2015-07-06,Inactive,P003002,SYNTH_TELECOM_DB
PH005629,9614096333,+91,Carrier_B,Maharashtra,2019-02-01,,Active,P004863,SYNTH_TELECOM_DB
PH005630,9767474127,+91,Carrier_B,Maharashtra,2026-01-21,,Active,P002239,SYNTH_TELECOM_DB
PH005631,9346523904,+91,Carrier_A,Maharashtra,2014-09-13,2018-05-18,Reassigned,P004440,SYNTH_CDR_DB
PH005632,9926054340,+91,Carrier_B,Maharashtra,2012-04-04,,Active,P000987,SYNTH_TELECOM_DB
PH005633,9931475785,+91,Carrier_A,Maharashtra,2021-10-29,,Active,P001795,SYNTH_TELECOM_DB
PH005634,9719008976,+91,Carrier_C,Maharashtra,2016-11-16,,Active,P000834,SYNTH_CDR_DB
PH005635,9857440478,+91,Carrier_A,Maharashtra,2019-12-16,,Active,P006070,SYNTH_TELECOM_DB
PH005636,9431573539,+91,Carrier_A,Maharashtra,2010-12-16,,Active,P001330,SYNTH_CDR_DB
PH005637,9115824091,+91,Carrier_C,Maharashtra,2018-04-23,,Active,P006206,SYNTH_TELECOM_DB
PH005638,9708822149,+91,Carrier_B,Maharashtra,2013-01-01,,Active,P004899,SYNTH_TELECOM_DB
PH005639,9308929321,+91,Carrier_C,Maharashtra,2022-01-05,,Active,P002941,SYNTH_TELECOM_DB
PH005640,9536670451,+91,Carrier_A,Maharashtra,2022-08-24,,Active,P005801,SYNTH_LEGACY_DB
PH005641,9300008250,+91,Carrier_B,Maharashtra,2016-09-04,,Active,P002109,SYNTH_TELECOM_DB
PH005642,9482722164,+91,Carrier_D,Maharashtra,2010-11-19,,Active,P003318,SYNTH_CDR_DB
PH005643,9972241840,+91,Carrier_B,Maharashtra,2023-10-12,,Active,P003061,SYNTH_LEGACY_DB
PH005644,9794956862,+91,Carrier_D,Maharashtra,2016-01-12,,Active,P005974,SYNTH_TELECOM_DB
PH005645,9756185927,+91,Carrier_B,Maharashtra,2023-02-13,,Active,P001546,SYNTH_TELECOM_DB
PH005646,9534824814,+91,Carrier_D,Maharashtra,2020-11-27,,Active,P005127,SYNTH_IDENTITY_DB
PH005647,9488165006,+91,Carrier_A,Maharashtra,2021-10-01,,Active,P001045,SYNTH_CDR_DB
PH005648,9401280757,+91,Carrier_D,Maharashtra,2021-06-07,2024-09-24,Inactive,P001810,SYNTH_IDENTITY_DB
PH005649,9150210735,+91,Carrier_A,Maharashtra,2016-03-10,,Active,P000955,SYNTH_TELECOM_DB
PH005650,9451475094,+91,Carrier_D,Maharashtra,2026-03-15,,Active,P006290,SYNTH_TELECOM_DB
PH005651,9421944814,+91,Carrier_A,Maharashtra,2011-01-24,,Active,P006682,SYNTH_CDR_DB
PH005652,9798067747,+91,Carrier_B,Maharashtra,2023-06-29,,Active,P003647,SYNTH_TELECOM_DB
PH005653,9997800819,+91,Carrier_A,Maharashtra,2016-09-09,2017-04-02,Inactive,P000320,SYNTH_LEGACY_DB
PH005654,9190567237,+91,Carrier_B,Maharashtra,2021-10-18,2026-08-29,Inactive,P005609,SYNTH_TELECOM_DB
PH005655,9707302997,+91,Carrier_B,Maharashtra,2010-05-14,,Active,P000075,SYNTH_IDENTITY_DB
PH005656,9579063337,+91,Carrier_A,Maharashtra,2012-11-26,2018-09-18,Reassigned,P002308,SYNTH_TELECOM_DB
PH005657,9503302950,+91,Carrier_A,Maharashtra,2026-02-19,,Active,P002949,SYNTH_TELECOM_DB
PH005658,9843894392,+91,Carrier_A,Maharashtra,2020-06-17,2021-07-08,Suspended,P006669,SYNTH_TELECOM_DB
PH005659,9705348394,+91,Carrier_B,Maharashtra,2019-03-23,,Active,P006334,SYNTH_CDR_DB
PH005660,9806827883,+91,Carrier_B,Maharashtra,2012-05-12,2014-07-28,Suspended,P001322,SYNTH_TELECOM_DB
PH005661,9985518754,+91,Carrier_A,Maharashtra,2018-12-10,,Active,P000054,SYNTH_IDENTITY_DB
PH005662,9207781949,+91,Carrier_B,Maharashtra,2013-08-10,2015-06-08,Inactive,P003454,SYNTH_TELECOM_DB
PH005663,9776204409,+91,Carrier_A,Maharashtra,2021-12-22,2022-02-11,Inactive,P000928,SYNTH_CDR_DB
PH005664,9311515313,+91,Carrier_A,Maharashtra,2015-08-30,,Active,P001070,SYNTH_LEGACY_DB
PH005665,9356926280,+91,Carrier_A,Maharashtra,2010-07-12,2014-05-18,Inactive,P006927,SYNTH_TELECOM_DB
PH005666,9268862705,+91,Carrier_E,Maharashtra,2011-05-29,,Active,P005103,SYNTH_CDR_DB
PH005667,9111029867,+91,Carrier_C,Maharashtra,2024-12-01,,Active,P000054,SYNTH_TELECOM_DB
PH005668,9349814875,+91,Carrier_B,Maharashtra,2020-10-21,,Active,P001418,SYNTH_TELECOM_DB
PH005669,9688698851,+91,Carrier_A,Maharashtra,2013-11-27,,Active,P002548,SYNTH_TELECOM_DB
PH005670,9480864948,+91,Carrier_A,Maharashtra,2024-10-11,,Active,P004930,SYNTH_CDR_DB
PH005671,9721651559,+91,Carrier_B,Maharashtra,2018-04-28,2025-01-29,Inactive,P002406,SYNTH_TELECOM_DB
PH005672,9662939629,+91,Carrier_C,Maharashtra,2020-12-22,2023-06-17,Inactive,P005602,SYNTH_TELECOM_DB
PH005673,9449472056,+91,Carrier_A,Maharashtra,2019-03-02,,Active,P006448,SYNTH_LEGACY_DB
PH005674,9722749733,+91,Carrier_A,Maharashtra,2023-09-20,,Active,P002227,SYNTH_TELECOM_DB
PH005675,9440579914,+91,Carrier_C,Maharashtra,2022-06-22,,Active,P006210,SYNTH_CDR_DB
PH005676,9428803316,+91,Carrier_A,Maharashtra,2021-11-03,,Active,P002023,SYNTH_IDENTITY_DB
PH005677,9855728719,+91,Carrier_A,Maharashtra,2019-06-09,2021-07-03,Suspended,P003094,SYNTH_TELECOM_DB
PH005678,9721080829,+91,Carrier_A,Maharashtra,2026-02-03,,Active,P000800,SYNTH_TELECOM_DB
PH005679,9738575544,+91,Carrier_A,Maharashtra,2019-07-30,,Active,P006136,SYNTH_CDR_DB
PH005680,9421671950,+91,Carrier_C,Maharashtra,2022-05-20,,Active,P000978,SYNTH_TELECOM_DB
PH005681,9794455432,+91,Carrier_C,Maharashtra,2014-10-04,,Active,P001576,SYNTH_TELECOM_DB
PH005682,9669038431,+91,Carrier_A,Maharashtra,2021-03-10,,Active,P005872,SYNTH_TELECOM_DB
PH005683,9547152226,+91,Carrier_D,Maharashtra,2012-04-02,,Active,P001901,SYNTH_TELECOM_DB
PH005684,9743139016,+91,Carrier_A,Maharashtra,2011-12-04,,Active,P001230,SYNTH_TELECOM_DB
PH005685,9834352647,+91,Carrier_C,Maharashtra,2016-03-01,,Active,P002022,SYNTH_CDR_DB
PH005686,9783435153,+91,Carrier_A,Maharashtra,2017-09-03,,Active,P001381,SYNTH_TELECOM_DB
PH005687,9284709814,+91,Carrier_A,Maharashtra,2012-12-25,,Active,P002440,SYNTH_TELECOM_DB
PH005688,9801452073,+91,Carrier_C,Maharashtra,2013-06-27,,Active,P001369,SYNTH_LEGACY_DB
PH005689,9975985307,+91,Carrier_A,Maharashtra,2019-11-03,,Active,P006221,SYNTH_CDR_DB
PH005690,9623164525,+91,Carrier_B,Maharashtra,2016-09-24,,Active,P004746,SYNTH_LEGACY_DB
PH005691,9358829077,+91,Carrier_C,Maharashtra,2022-07-02,,Active,P000464,SYNTH_TELECOM_DB
PH005692,9535811610,+91,Carrier_B,Maharashtra,2018-08-08,,Active,P005163,SYNTH_TELECOM_DB
PH005693,9966098803,+91,Carrier_D,Maharashtra,2016-08-24,,Active,P000205,SYNTH_TELECOM_DB
PH005694,9281240257,+91,Carrier_B,Maharashtra,2025-10-19,,Active,P004609,SYNTH_TELECOM_DB
PH005695,9357707222,+91,Carrier_B,Maharashtra,2017-09-13,,Active,P001467,SYNTH_TELECOM_DB
PH005696,9526160875,+91,Carrier_B,Maharashtra,2020-09-04,,Active,P006503,SYNTH_IDENTITY_DB
PH005697,9785846644,+91,Carrier_B,Maharashtra,2014-07-03,,Active,P005810,SYNTH_CDR_DB
PH005698,9308772193,+91,Carrier_B,Maharashtra,2025-11-05,,Active,P001525,SYNTH_LEGACY_DB
PH005699,9846094783,+91,Carrier_C,Maharashtra,2011-08-05,,Active,P001358,SYNTH_TELECOM_DB
PH005700,9672916203,+91,Carrier_B,Maharashtra,2010-06-09,,Active,P004056,SYNTH_IDENTITY_DB
PH005701,9635931522,+91,Carrier_D,Maharashtra,2014-04-06,,Active,P006905,SYNTH_TELECOM_DB
PH005702,9133690593,+91,Carrier_B,Maharashtra,2023-01-19,2024-09-16,Inactive,P006894,SYNTH_TELECOM_DB
PH005703,9975759044,+91,Carrier_B,Maharashtra,2022-01-18,2022-04-29,Inactive,P004549,SYNTH_CDR_DB
PH005704,9981628458,+91,Carrier_A,Maharashtra,2018-03-11,2018-10-20,Suspended,P003556,SYNTH_TELECOM_DB
PH005705,9152149792,+91,Carrier_B,Maharashtra,2019-06-06,2019-11-02,Suspended,P004274,SYNTH_TELECOM_DB
PH005706,9756663357,+91,Carrier_D,Maharashtra,2012-12-07,,Active,P006508,SYNTH_TELECOM_DB
PH005707,9976034625,+91,Carrier_A,Maharashtra,2025-11-25,2026-08-29,Suspended,P006553,SYNTH_TELECOM_DB
PH005708,9920653877,+91,Carrier_A,Maharashtra,2015-11-05,,Active,P002203,SYNTH_IDENTITY_DB
PH005709,9333336637,+91,Carrier_C,Maharashtra,2020-02-15,,Active,P005277,SYNTH_CDR_DB
